actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Poeltl vs. Bogut: Tip to Green,0.0,h,1.0,1627751.0,Poeltl,J. Poeltl,0.0,,,0.0,,,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/4/fe1c469b-4bab-5e1f-b7f3-2d349dd21b1b_1280x720.mp4,36726,val-3137,Jump Ball PLAYER1627751 vs. PLAYER101106: Tip to PLAYER203110,PLAYER1627751 PLAYER101106 PLAYER203110,action41
7.0 </> 9.0,Foul </> Turnover,PT11M51.00S </> PT11M51.00S,Bogut OFF.Foul (P1) (G.Petraitis) </> Bogut Offensive Foul Turnover (P1.T1),0.0 </> 0.0,v </> v,1.0 </> 1.0,101106.0 </> 101106.0,Bogut </> Bogut,A. Bogut </> A. Bogut,0.0 </> 0.0, </> , </> ,0.0 </> 0.0, </> ,Offensive </> Offensive Foul Turnover,1610612744.0 </> 1610612744.0,GSW </> GSW,1.0 </> 1.0,0.0 </> 0.0,0.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/7/5cc916e6-9e1c-730b-3de8-281f63590130_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/9/403f14d6-12cf-3d78-7f01-e7e38ea768f6_1280x720.mp4,36727 </> 36728,val-3138 </> val-3139,PLAYER101106 OFF.Foul  </> PLAYER101106 Offensive Foul Turnover ,PLAYER101106 </> PLAYER101106,action14 </> action155
10.0 </> 12.0,Missed Shot </> Defensive Rebound,PT11M37.00S </> PT11M34.00S,MISS DeRozan 13' Pullup Jump Shot </> Green REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,201942.0 </> 203110.0,DeRozan </> Green,D. DeRozan </> D. Green,0.0 </> 0.0, </> , </> ,13.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612759.0 </> 1610612744.0,SAS </> GSW,1.0 </> 1.0,-3.0 </> 0.0,127.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/10/02161326-3e3e-8f8e-ee35-f17c750293bb_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/12/d8dadaca-56b3-6d1f-6b3a-d54d93ca6de6_1280x720.mp4,36729 </> 36730,val-3140 </> val-3141,MISS PLAYER201942 13' Pullup Jump Shot </> PLAYER203110 DEFENSIVE REBOUND ,PLAYER201942 </> PLAYER203110,action111 </> action135
14.0 </> 15.0,Missed Shot </> Defensive Rebound,PT11M31.00S </> PT11M28.00S,MISS Thompson 20' Jump Shot </> Aldridge REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,202691.0 </> 200746.0,Thompson </> Aldridge,K. Thompson </> L. Aldridge,0.0 </> 0.0, </> , </> ,20.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612759.0,GSW </> SAS,1.0 </> 1.0,-63.0 </> 0.0,194.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/14/43d877b4-1468-1c35-3cf2-95097d54998c_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/15/5036c029-e7e6-3f3f-0320-a8318c0289fc_1280x720.mp4,36731 </> 36732,val-3142 </> val-3143,MISS PLAYER202691 20' Jump Shot </> PLAYER200746 DEFENSIVE REBOUND ,PLAYER202691 </> PLAYER200746,action109 </> action135
16.0,Made Shot,PT11M17.00S,DeRozan 14' Step Back Jump Shot (2 PTS),1.0,h,1.0,201942.0,DeRozan,D. DeRozan,2.0,0,2,14.0,Made,Step Back Jump shot,1610612759.0,SAS,1.0,-136.0,8.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/16/2f7ef36f-5787-89d2-1760-33a317fd3c93_1280x720.mp4,36733,val-3144,PLAYER201942 14' Step Back Jump Shot ,PLAYER201942,action80
17.0,Missed Shot,PT11M00.00S,MISS Durant 2' Cutting Layup Shot,1.0,v,1.0,201142.0,Durant,K. Durant,0.0,,,2.0,Missed,Cutting Layup Shot,1610612744.0,GSW,1.0,-5.0,22.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/17/4a69fb13-b51c-9c63-bf49-c8090428969a_1280x720.mp4,36734,val-3145,MISS PLAYER201142 2' Cutting Layup Shot,PLAYER201142,action92
21.0 </> 22.0,Missed Shot </> Defensive Rebound,PT10M58.00S </> PT10M55.00S,MISS Thompson 18' Jump Shot </> Aldridge REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,202691.0 </> 200746.0,Thompson </> Aldridge,K. Thompson </> L. Aldridge,0.0 </> 0.0, </> , </> ,18.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612759.0,GSW </> SAS,1.0 </> 1.0,-172.0 </> 0.0,40.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/21/439a735b-bdd9-d508-fe10-87fdcc19720b_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/22/472dbe60-2dda-6fb6-9f8a-4e36885c1192_1280x720.mp4,36735 </> 36736,val-3146 </> val-3147,MISS PLAYER202691 18' Jump Shot </> PLAYER200746 DEFENSIVE REBOUND ,PLAYER202691 </> PLAYER200746,action109 </> action135
23.0,Made Shot,PT10M48.00S,Aldridge 25' 3PT Jump Shot (3 PTS) (White 1 AST),1.0,h,1.0,200746.0,Aldridge,L. Aldridge,5.0,0,5,25.0,Made,Jump Shot,1610612759.0,SAS,1.0,-172.0,186.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/23/912ef492-84bd-9a3f-4e3a-dcba877e2e0d_1280x720.mp4,36737,val-3148,PLAYER200746 25' 3PT Jump Shot (PLAYER1628401 AST),PLAYER200746 PLAYER1628401,action63
25.0,Made Shot,PT10M39.00S,Bogut 1' Alley Oop Dunk (2 PTS) (Curry 1 AST),1.0,v,1.0,101106.0,Bogut,A. Bogut,7.0,2,5,1.0,Made,Alley Oop Dunk Shot,1610612744.0,GSW,1.0,-2.0,11.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/25/e3fae473-ec69-7de5-9c67-ea739df77c78_1280x720.mp4,36738,val-3149,PLAYER101106 1' Alley Oop Dunk (PLAYER201939 AST),PLAYER101106 PLAYER201939,action42
27.0 </> 28.0,Missed Shot </> Defensive Rebound,PT10M25.00S </> PT10M22.00S,MISS DeRozan 17' Step Back Jump Shot </> Thompson REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,201942.0 </> 202691.0,DeRozan </> Thompson,D. DeRozan </> K. Thompson,0.0 </> 0.0, </> , </> ,17.0 </> 0.0,Missed </> ,Step Back Jump shot </> Unknown,1610612759.0 </> 1610612744.0,SAS </> GSW,1.0 </> 1.0,168.0 </> 0.0,5.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/27/c328c15d-69e9-264e-c096-5f42b023d6c5_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/18/0021801055/28/f27200de-7837-e1dc-3beb-8b5668112587_1280x720.mp4,36739 </> 36740,val-3150 </> val-3151,MISS PLAYER201942 17' Step Back Jump Shot </> PLAYER202691 DEFENSIVE REBOUND ,PLAYER201942 </> PLAYER202691,action126 </> action135
