actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Gobert vs. Poeltl: Tip to Favors,0.0,h,1.0,203497.0,Gobert,R. Gobert,0.0,,,0.0,,,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/4/6a90dd31-302f-4a97-1ae1-303d9ce9f442_1280x720.mp4,1019,train-1019,Jump Ball PLAYER203497 vs. PLAYER1627751: Tip to PLAYER202324,PLAYER203497 PLAYER1627751 PLAYER202324,action41
7.0,Made Shot,PT11M40.00S,Ingles 24' 3PT Step Back Jump Shot (3 PTS) (Gobert 1 AST),1.0,h,1.0,204060.0,Ingles,J. Ingles,3.0,0,3,24.0,Made,Step Back Jump shot,1610612762.0,UTA,1.0,220.0,104.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/7/427ed8d6-3c03-3bf2-8b38-21c4613c0791_1280x720.mp4,1020,train-1020,PLAYER204060 24' 3PT Step Back Jump Shot (PLAYER203497 AST),PLAYER204060 PLAYER203497,action80
9.0 </> 10.0,Missed Shot </> Defensive Rebound,PT11M25.00S </> PT11M23.00S,MISS DeRozan 9' Pullup Jump Shot </> Rubio REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,201942.0 </> 201937.0,DeRozan </> Rubio,D. DeRozan </> R. Rubio,0.0 </> 0.0, </> , </> ,9.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612759.0 </> 1610612762.0,SAS </> UTA,1.0 </> 1.0,-52.0 </> 0.0,78.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/9/907e24bf-657d-80e0-8faf-16c21375a611_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/10/017400c8-82e2-02b7-0338-7c8c86bf80b8_1280x720.mp4,1021 </> 1022,train-1021 </> train-1022,MISS PLAYER201942 9' Pullup Jump Shot </> PLAYER201937 DEFENSIVE REBOUND ,PLAYER201942 </> PLAYER201937,action111 </> action135
11.0,Made Shot,PT11M16.00S,Favors 16' Jump Shot (2 PTS) (Ingles 1 AST),1.0,h,1.0,202324.0,Favors,D. Favors,5.0,0,5,16.0,Made,Jump Shot,1610612762.0,UTA,1.0,19.0,157.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/11/abffb57e-ad4c-b46b-8d5e-ab1991940fcd_1280x720.mp4,1023,train-1023,PLAYER202324 16' Jump Shot (PLAYER204060 AST),PLAYER202324 PLAYER204060,action63
13.0 </> 15.0,Made Shot </> Foul,PT11M00.00S </> PT11M00.00S,DeRozan 3' Driving Layup (2 PTS) (Aldridge 1 AST) </> Favors S.FOUL (P1.T1) (K.Mauer),1.0 </> 0.0,v </> h,1.0 </> 1.0,201942.0 </> 202324.0,DeRozan </> Favors,D. DeRozan </> D. Favors,7.0 </> 0.0,2 </> ,5 </> ,3.0 </> 0.0,Made </> ,Driving Layup Shot </> Shooting,1610612759.0 </> 1610612762.0,SAS </> UTA,1.0 </> 1.0,-23.0 </> 0.0,10.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/13/265c8167-1dc2-f5c4-cdea-8c538eb3deea_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/15/2554cb4c-1015-0fcc-9aff-17041b2e6733_1280x720.mp4,1024 </> 1025,train-1024 </> train-1025,PLAYER201942 3' Driving Layup (PLAYER200746 AST) </> PLAYER202324 S.FOUL ,PLAYER201942 PLAYER200746 </> PLAYER202324,action53 </> action18
18.0,Foul,PT10M54.00S,Bertans P.FOUL (P1.T1) (B.Forte),0.0,v,1.0,202722.0,Bertans,D. Bertans,0.0,,,0.0,,Personal,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/18/93fbf45c-cee3-38f4-882e-b48b0ef47b2e_1280x720.mp4,1026,train-1026,PLAYER202722 P.FOUL ,PLAYER202722,action16
20.0 </> 21.0,Missed Shot </> Defensive Rebound,PT10M49.00S </> PT10M45.00S,MISS Ingles 24' 3PT Jump Shot </> Poeltl REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,204060.0 </> 1627751.0,Ingles </> Poeltl,J. Ingles </> J. Poeltl,0.0 </> 0.0, </> , </> ,24.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612762.0 </> 1610612759.0,UTA </> SAS,1.0 </> 1.0,239.0 </> 0.0,37.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/20/bc7964fe-ab47-618c-ddcc-6613b74f7c0e_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/21/2b99d607-0db2-f1b1-3122-b944cfc334cb_1280x720.mp4,1027 </> 1028,train-1027 </> train-1028,MISS PLAYER204060 24' 3PT Jump Shot </> PLAYER1627751 DEFENSIVE REBOUND ,PLAYER204060 </> PLAYER1627751,action109 </> action135
22.0,Made Shot,PT10M33.00S,Poeltl 2' Cutting Dunk Shot (2 PTS) (Aldridge 2 AST),1.0,v,1.0,1627751.0,Poeltl,J. Poeltl,10.0,5,5,2.0,Made,Cutting Dunk Shot,1610612759.0,SAS,1.0,14.0,12.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/22/fed35e0d-fddf-7988-1022-b04769cb44c0_1280x720.mp4,1029,train-1029,PLAYER1627751 2' Cutting Dunk Shot (PLAYER200746 AST),PLAYER1627751 PLAYER200746,action44
24.0,Made Shot,PT10M10.00S,Mitchell 16' Pullup Jump Shot (2 PTS),1.0,h,1.0,1628378.0,Mitchell,D. Mitchell,12.0,5,7,16.0,Made,Pullup Jump shot,1610612762.0,UTA,1.0,-87.0,138.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/24/2559cd4c-c549-c4e6-e224-6666eaa8bd7b_1280x720.mp4,1030,train-1030,PLAYER1628378 16' Pullup Jump Shot ,PLAYER1628378,action65
25.0 </> 26.0,Missed Shot </> Defensive Rebound,PT10M00.00S </> PT09M58.00S,MISS DeRozan 21' Pullup Jump Shot </> Gobert REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,201942.0 </> 203497.0,DeRozan </> Gobert,D. DeRozan </> R. Gobert,0.0 </> 0.0, </> , </> ,21.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612759.0 </> 1610612762.0,SAS </> UTA,1.0 </> 1.0,-186.0 </> 0.0,89.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/25/36de1a36-94af-7be5-45b6-d49242cc7fbf_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/09/0021800825/26/8092ddc2-0194-3d1b-2362-cc175266bebf_1280x720.mp4,1031 </> 1032,train-1031 </> train-1032,MISS PLAYER201942 21' Pullup Jump Shot </> PLAYER203497 DEFENSIVE REBOUND ,PLAYER201942 </> PLAYER203497,action111 </> action135
