actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Aldridge vs. Harrell: Tip to Gay,0.0,h,1.0,200746.0,Aldridge,L. Aldridge,0.0,,,0.0,,,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/4/201b4691-d85f-9742-bbf0-73591f75702a_1280x720.mp4,33932,val-343,Jump Ball PLAYER200746 vs. PLAYER1626149: Tip to PLAYER200752,PLAYER200746 PLAYER1626149 PLAYER200752,action41
7.0 </> 8.0,Missed Shot </> Defensive Rebound,PT11M46.00S </> PT11M43.00S,MISS DeRozan 21' Pullup Jump Shot </> Harris REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,201942.0 </> 202699.0,DeRozan </> Harris,D. DeRozan </> T. Harris,0.0 </> 0.0, </> , </> ,21.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612759.0 </> 1610612746.0,SAS </> LAC,1.0 </> 1.0,4.0 </> 0.0,214.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/7/9a43bae0-3e55-9b8b-74e4-a140f8c3d247_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/8/a8f81c3e-ee4d-2094-fab5-af7a99336267_1280x720.mp4,33933 </> 33934,val-344 </> val-345,MISS PLAYER201942 21' Pullup Jump Shot </> PLAYER202699 DEFENSIVE REBOUND ,PLAYER201942 </> PLAYER202699,action111 </> action135
9.0,Made Shot,PT11M34.00S,Harrell 6' Hook Shot (2 PTS) (Bradley 1 AST),1.0,v,1.0,1626149.0,Harrell,M. Harrell,2.0,2,0,6.0,Made,Hook Shot,1610612746.0,LAC,1.0,-29.0,57.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/9/cbdc7c7a-eb7c-6af0-f479-ffba1cf07a22_1280x720.mp4,33935,val-346,PLAYER1626149 6' Hook Shot (PLAYER202340 AST),PLAYER1626149 PLAYER202340,action61
11.0 </> 12.0,Missed Shot </> Defensive Rebound,PT11M20.00S </> PT11M16.00S,MISS Forbes 26' 3PT Jump Shot </> Beverley REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1627854.0 </> 201976.0,Forbes </> Beverley,B. Forbes </> P. Beverley,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612759.0 </> 1610612746.0,SAS </> LAC,1.0 </> 1.0,166.0 </> 0.0,197.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/11/4d90f3fe-0e9d-4960-2a0f-3ff63ee493c5_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/12/e92609fa-d378-8653-1977-73af127322c5_1280x720.mp4,33936 </> 33937,val-347 </> val-348,MISS PLAYER1627854 26' 3PT Jump Shot </> PLAYER201976 DEFENSIVE REBOUND ,PLAYER1627854 </> PLAYER201976,action109 </> action135
13.0,Made Shot,PT11M09.00S,Harrell 2' Cutting Dunk Shot (4 PTS) (Beverley 1 AST),1.0,v,1.0,1626149.0,Harrell,M. Harrell,4.0,4,0,2.0,Made,Cutting Dunk Shot,1610612746.0,LAC,1.0,2.0,22.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/13/d9dcdcf7-3c49-2780-909f-fba0107bf221_1280x720.mp4,33938,val-349,PLAYER1626149 2' Cutting Dunk Shot (PLAYER201976 AST),PLAYER1626149 PLAYER201976,action44
15.0,Made Shot,PT10M47.00S,Aldridge 17' Jump Shot (2 PTS) (Forbes 1 AST),1.0,h,1.0,200746.0,Aldridge,L. Aldridge,6.0,4,2,17.0,Made,Jump Shot,1610612759.0,SAS,1.0,15.0,170.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/15/0f6b4a05-7072-9109-5d03-b753d0078413_1280x720.mp4,33939,val-350,PLAYER200746 17' Jump Shot (PLAYER1627854 AST),PLAYER200746 PLAYER1627854,action63
18.0,Foul,PT10M32.00S,Gay P.FOUL (P1.T1) (A.Moyer-Gleich),0.0,h,1.0,200752.0,Gay,R. Gay,0.0,,,0.0,,Personal,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/18/b06cecc2-51cf-9353-0bf7-e7c4b2fbfd25_1280x720.mp4,33940,val-351,PLAYER200752 P.FOUL ,PLAYER200752,action16
20.0 </> 21.0,Missed Shot </> Defensive Rebound,PT10M19.00S </> PT10M15.00S,MISS Bradley 16' Pullup Jump Shot </> Gay REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,202340.0 </> 200752.0,Bradley </> Gay,A. Bradley </> R. Gay,0.0 </> 0.0, </> , </> ,16.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612746.0 </> 1610612759.0,LAC </> SAS,1.0 </> 1.0,14.0 </> 0.0,155.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/20/90b9eaa6-f7ec-9fdb-c3b0-9af47071c076_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/21/e710f8f6-eba2-0440-61d8-5aa48d9316e6_1280x720.mp4,33941 </> 33942,val-352 </> val-353,MISS PLAYER202340 16' Pullup Jump Shot </> PLAYER200752 DEFENSIVE REBOUND ,PLAYER202340 </> PLAYER200752,action111 </> action135
22.0,Made Shot,PT10M03.00S,Gay 5' Driving Finger Roll Layup (2 PTS) (Aldridge 1 AST),1.0,h,1.0,200752.0,Gay,R. Gay,8.0,4,4,5.0,Made,Driving Finger Roll Layup Shot,1610612759.0,SAS,1.0,-40.0,21.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/22/57f34dea-b61e-19fb-b38c-f15d9c46062c_1280x720.mp4,33943,val-354,PLAYER200752 5' Driving Finger Roll Layup (PLAYER200746 AST),PLAYER200752 PLAYER200746,action49
24.0,Foul,PT09M53.00S,DeRozan P.FOUL (P1.T2) (M.Ayotte),0.0,h,1.0,201942.0,DeRozan,D. DeRozan,0.0,,,0.0,,Personal,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/24/93542e01-b352-2157-cd21-a37dc6148767_1280x720.mp4,33944,val-355,PLAYER201942 P.FOUL ,PLAYER201942,action16
26.0 </> 27.0,Missed Shot </> Defensive Rebound,PT09M49.00S </> PT09M46.00S,MISS Gilgeous-Alexander 8' Driving Floating Jump Shot </> Forbes REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1628983.0 </> 1627854.0,Gilgeous-Alexander </> Forbes,S. Gilgeous-Alexander </> B. Forbes,0.0 </> 0.0, </> , </> ,8.0 </> 0.0,Missed </> ,Driving Floating Jump Shot </> Unknown,1610612746.0 </> 1610612759.0,LAC </> SAS,1.0 </> 1.0,-37.0 </> 0.0,69.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/26/4a2f68ed-39cd-daa1-f689-8d8c19420c75_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/27/c72f9f88-f317-68cc-586d-0c11f2e9a18d_1280x720.mp4,33945 </> 33946,val-356 </> val-357,MISS PLAYER1628983 8' Driving Floating Jump Shot </> PLAYER1627854 DEFENSIVE REBOUND ,PLAYER1628983 </> PLAYER1627854,action97 </> action135
28.0,Turnover,PT09M42.00S,Forbes Bad Pass Turnover (P1.T1),0.0,h,1.0,1627854.0,Forbes,B. Forbes,0.0,,,0.0,,Bad Pass,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/28/a925c556-3e95-7fe1-8fbe-71ad3836aeee_1280x720.mp4,33947,val-358,PLAYER1627854 Bad Pass Turnover ,PLAYER1627854,action143
30.0,Made Shot,PT09M37.00S,Harris 6' Driving Finger Roll Layup (2 PTS),1.0,v,1.0,202699.0,Harris,T. Harris,10.0,6,4,6.0,Made,Driving Finger Roll Layup Shot,1610612746.0,LAC,1.0,57.0,19.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/30/d73efb98-a732-daaf-5d95-9a30c11a3077_1280x720.mp4,33948,val-359,PLAYER202699 6' Driving Finger Roll Layup ,PLAYER202699,action49
31.0,Foul,PT09M30.00S,Beverley P.FOUL (P1.T1) (K.Cutler),0.0,v,1.0,201976.0,Beverley,P. Beverley,0.0,,,0.0,,Personal,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/31/9677a27a-70d1-2ee9-9dda-e98db84e9190_1280x720.mp4,33949,val-360,PLAYER201976 P.FOUL ,PLAYER201976,action16
33.0,Turnover,PT09M21.00S,DeRozan Out of Bounds - Bad Pass Turnover Turnover (P1.T2),0.0,h,1.0,201942.0,DeRozan,D. DeRozan,0.0,,,0.0,,Out of Bounds - Bad Pass Turnover,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/33/78bc4d3c-87b9-5fc3-6197-73c599f1f09b_1280x720.mp4,33950,val-361,PLAYER201942 Out of Bounds - Bad Pass Turnover Turnover ,PLAYER201942,action157
34.0,Made Shot,PT09M07.00S,Harrell 3' Cutting Dunk Shot (6 PTS) (Bradley 2 AST),1.0,v,1.0,1626149.0,Harrell,M. Harrell,12.0,8,4,3.0,Made,Cutting Dunk Shot,1610612746.0,LAC,1.0,-24.0,8.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/34/6e130ad0-7a2e-758c-ee76-6ff0f5301fb3_1280x720.mp4,33951,val-362,PLAYER1626149 3' Cutting Dunk Shot (PLAYER202340 AST),PLAYER1626149 PLAYER202340,action44
36.0,Turnover,PT08M51.00S,Gay Out of Bounds - Bad Pass Turnover Turnover (P1.T3),0.0,h,1.0,200752.0,Gay,R. Gay,0.0,,,0.0,,Out of Bounds - Bad Pass Turnover,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/36/cdd5cad3-1ef8-61cd-f6f4-88cbea5762f9_1280x720.mp4,33952,val-363,PLAYER200752 Out of Bounds - Bad Pass Turnover Turnover ,PLAYER200752,action157
37.0 </> 38.0,Missed Shot </> Defensive Rebound,PT08M27.00S </> PT08M24.00S,MISS Beverley 26' 3PT Jump Shot </> White REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,201976.0 </> 1628401.0,Beverley </> White,P. Beverley </> D. White,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612746.0 </> 1610612759.0,LAC </> SAS,1.0 </> 1.0,182.0 </> 0.0,188.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/37/10d5a4e2-5ef3-c099-a3da-0ccf5432cf70_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/38/826c5e2a-7225-5dc3-b702-5bddc7cf54da_1280x720.mp4,33953 </> 33954,val-364 </> val-365,MISS PLAYER201976 26' 3PT Jump Shot </> PLAYER1628401 DEFENSIVE REBOUND ,PLAYER201976 </> PLAYER1628401,action109 </> action135
39.0,Made Shot,PT08M18.00S,DeRozan 18' Pullup Jump Shot (2 PTS) (White 1 AST),1.0,h,1.0,201942.0,DeRozan,D. DeRozan,14.0,8,6,18.0,Made,Pullup Jump shot,1610612759.0,SAS,1.0,152.0,96.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/39/8c1d5744-606a-0e57-dd61-7ad26f66c5f3_1280x720.mp4,33955,val-366,PLAYER201942 18' Pullup Jump Shot (PLAYER1628401 AST),PLAYER201942 PLAYER1628401,action65
41.0,Made Shot,PT08M02.00S,Bradley 24' 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 1 AST),1.0,v,1.0,202340.0,Bradley,A. Bradley,17.0,11,6,24.0,Made,Jump Shot,1610612746.0,LAC,1.0,-234.0,37.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/41/aecb60b3-f700-7dc3-5f8b-287c80c08f84_1280x720.mp4,33956,val-367,PLAYER202340 24' 3PT Jump Shot (PLAYER1628983 AST),PLAYER202340 PLAYER1628983,action63
43.0,Foul,PT07M54.00S,Harrell P.FOUL (P1.T2) (K.Cutler),0.0,v,1.0,1626149.0,Harrell,M. Harrell,0.0,,,0.0,,Personal,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/43/eda8ed0c-01de-ab01-f4d8-95c11668b535_1280x720.mp4,33957,val-368,PLAYER1626149 P.FOUL ,PLAYER1626149,action16
45.0 </> 46.0,Missed Shot </> Defensive Rebound,PT07M42.00S </> PT07M40.00S,MISS Aldridge 16' Jump Bank Shot </> Harris REBOUND (Off:0 Def:2),1.0 </> 0.0,h </> v,1.0 </> 1.0,200746.0 </> 202699.0,Aldridge </> Harris,L. Aldridge </> T. Harris,0.0 </> 0.0, </> , </> ,16.0 </> 0.0,Missed </> ,Jump Bank Shot </> Unknown,1610612759.0 </> 1610612746.0,SAS </> LAC,1.0 </> 1.0,131.0 </> 0.0,92.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/45/966b3401-4303-4e8d-9854-3740d08aff25_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/46/8ef80e46-2011-aa0a-0099-414e77a41c5c_1280x720.mp4,33958 </> 33959,val-369 </> val-370,MISS PLAYER200746 16' Jump Bank Shot </> PLAYER202699 DEFENSIVE REBOUND ,PLAYER200746 </> PLAYER202699,action108 </> action135
47.0 </> 48.0 </> 49.0,Missed Shot </> Offensive Rebound </> Foul,PT07M37.00S </> PT07M37.00S </> PT07M37.00S,MISS Harris 5' Running Layup </> Harrell REBOUND (Off:1 Def:0) </> White S.FOUL (P1.T3) (M.Ayotte),1.0 </> 0.0 </> 0.0,v </> v </> h,1.0 </> 1.0 </> 1.0,202699.0 </> 1626149.0 </> 1628401.0,Harris </> Harrell </> White,T. Harris </> M. Harrell </> D. White,0.0 </> 0.0 </> 0.0, </>  </> , </>  </> ,5.0 </> 0.0 </> 0.0,Missed </>  </> ,Running Layup Shot </> Unknown </> Shooting,1610612746.0 </> 1610612746.0 </> 1610612759.0,LAC </> LAC </> SAS,1.0 </> 1.0 </> 1.0,33.0 </> 0.0 </> 0.0,40.0 </> 0.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/47/fbd695ee-0420-c52c-1f7b-7343d5e05b95_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/48/5a0d803a-b8dc-c075-e4fb-c637b5e66040_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/49/8298c39f-1a67-8b3b-f1f9-ffe586c6044b_1280x720.mp4,33960 </> 33961 </> 33962,val-371 </> val-372 </> val-373,MISS PLAYER202699 5' Running Layup </> PLAYER1626149 OFFENSIVE REBOUND  </> PLAYER1628401 S.FOUL ,PLAYER202699 </> PLAYER1626149 </> PLAYER1628401,action121 </> action135 </> action18
54.0,Made Shot,PT07M24.00S,DeRozan 19' Pullup Jump Shot (4 PTS) (Aldridge 2 AST),1.0,h,1.0,201942.0,DeRozan,D. DeRozan,21.0,13,8,19.0,Made,Pullup Jump shot,1610612759.0,SAS,1.0,-95.0,162.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/54/c4ce5f72-27f8-ae95-b1e0-424c56d2674e_1280x720.mp4,33963,val-374,PLAYER201942 19' Pullup Jump Shot (PLAYER200746 AST),PLAYER201942 PLAYER200746,action65
56.0,Made Shot,PT07M08.00S,Harris 10' Floating Jump Shot (4 PTS),1.0,v,1.0,202699.0,Harris,T. Harris,23.0,15,8,10.0,Made,Floating Jump shot,1610612746.0,LAC,1.0,43.0,93.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/56/b390c660-68bd-b16c-a434-11bebdacb171_1280x720.mp4,33964,val-375,PLAYER202699 10' Floating Jump Shot ,PLAYER202699,action59
57.0 </> 58.0,Missed Shot </> Defensive Rebound,PT06M54.00S </> PT06M54.00S,MISS DeRozan 20' Jump Shot </> Bradley REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,201942.0 </> 202340.0,DeRozan </> Bradley,D. DeRozan </> A. Bradley,0.0 </> 0.0, </> , </> ,20.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612759.0 </> 1610612746.0,SAS </> LAC,1.0 </> 1.0,-13.0 </> 0.0,197.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/57/074ef8ae-898e-2bd2-d7ae-5d227046dce6_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/58/3f005f73-9c96-0fc5-700f-3770cde7ad20_1280x720.mp4,33965 </> 33966,val-376 </> val-377,MISS PLAYER201942 20' Jump Shot </> PLAYER202340 DEFENSIVE REBOUND ,PLAYER201942 </> PLAYER202340,action109 </> action135
59.0,Made Shot,PT06M45.00S,Beverley 10' Driving Floating Jump Shot (2 PTS),1.0,v,1.0,201976.0,Beverley,P. Beverley,25.0,17,8,10.0,Made,Driving Floating Jump Shot,1610612746.0,LAC,1.0,7.0,100.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/59/e650cd12-8138-a612-ff29-708c2fbdfcbf_1280x720.mp4,33967,val-378,PLAYER201976 10' Driving Floating Jump Shot ,PLAYER201976,action51
60.0,Made Shot,PT06M33.00S,Gay 3PT Jump Shot (5 PTS) (DeRozan 1 AST),1.0,h,1.0,200752.0,Gay,R. Gay,28.0,17,11,0.0,Made,Jump Shot,1610612759.0,SAS,1.0,228.0,47.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/60/20b680ca-a145-c451-3913-5c465d9c7ced_1280x720.mp4,33968,val-379,PLAYER200752 3PT Jump Shot (PLAYER201942 AST),PLAYER200752 PLAYER201942,action63
62.0,Missed Shot,PT06M20.00S,MISS Harris 24' 3PT Jump Shot,1.0,v,1.0,202699.0,Harris,T. Harris,0.0,,,24.0,Missed,Jump Shot,1610612746.0,LAC,1.0,-225.0,68.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/62/33f1714c-a586-dd50-8ef9-64b7a1134efa_1280x720.mp4,33969,val-380,MISS PLAYER202699 24' 3PT Jump Shot,PLAYER202699,action109
73.0,Foul,PT06M07.00S,Gilgeous-Alexander P.FOUL (P1.T3) (K.Cutler),0.0,v,1.0,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,0.0,,,0.0,,Personal,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/73/6547362c-c252-06fc-dd9b-e321b49a4731_1280x720.mp4,33970,val-381,PLAYER1628983 P.FOUL ,PLAYER1628983,action16
75.0 </> 76.0,Missed Shot </> Defensive Rebound,PT06M03.00S </> PT05M59.00S,MISS DeRozan 10' Pullup Jump Shot </> Beverley REBOUND (Off:0 Def:2),1.0 </> 0.0,h </> v,1.0 </> 1.0,201942.0 </> 201976.0,DeRozan </> Beverley,D. DeRozan </> P. Beverley,0.0 </> 0.0, </> , </> ,10.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612759.0 </> 1610612746.0,SAS </> LAC,1.0 </> 1.0,-2.0 </> 0.0,100.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/75/4de9a447-58e0-a947-959a-5d6e5cd311ef_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/76/f41224d9-3146-64f0-6008-3254bd6c512c_1280x720.mp4,33971 </> 33972,val-382 </> val-383,MISS PLAYER201942 10' Pullup Jump Shot </> PLAYER201976 DEFENSIVE REBOUND ,PLAYER201942 </> PLAYER201976,action111 </> action135
77.0,Turnover,PT05M53.00S,Bradley Bad Pass Turnover (P1.T1),0.0,v,1.0,202340.0,Bradley,A. Bradley,0.0,,,0.0,,Bad Pass,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/77/2c903256-937b-884c-fbfd-af1083c0dc8b_1280x720.mp4,33973,val-384,PLAYER202340 Bad Pass Turnover ,PLAYER202340,action143
79.0,Made Shot,PT05M46.00S,Bertans 3PT Jump Shot (3 PTS) (Belinelli 1 AST),1.0,h,1.0,202722.0,Bertans,D. Bertans,31.0,17,14,0.0,Made,Jump Shot,1610612759.0,SAS,1.0,230.0,17.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/79/cffbe550-1f9d-3f9e-0e76-205dd5d6df80_1280x720.mp4,33974,val-385,PLAYER202722 3PT Jump Shot (PLAYER201158 AST),PLAYER202722 PLAYER201158,action63
81.0,Made Shot,PT05M30.00S,Bradley 24' 3PT Jump Shot (6 PTS) (Harris 1 AST),1.0,v,1.0,202340.0,Bradley,A. Bradley,34.0,20,14,24.0,Made,Jump Shot,1610612746.0,LAC,1.0,235.0,45.0,https://videos.nba.com/nba/pbp/media/2019/01/20/0021800690/81/7d2c24d6-d6c7-49cb-c318-34bcba3f8ce7_1280x720.mp4,33975,val-386,PLAYER202340 24' 3PT Jump Shot (PLAYER202699 AST),PLAYER202340 PLAYER202699,action63
