actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Jordan vs. Gortat: Tip to Harris,0.0,h,1.0,201599.0,Jordan,D. Jordan,0.0,,,0.0,,,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/4/55a17c55-df84-9d3f-5008-e6360c2478a5_1280x720.mp4,15074,train-15074,Jump Ball PLAYER201599 vs. PLAYER101162: Tip to PLAYER2734,PLAYER201599 PLAYER101162 PLAYER2734,action41
7.0,Missed Shot,PT11M45.00S,MISS Bradley 18' Fadeaway Jumper,1.0,v,1.0,202340.0,Bradley,A. Bradley,0.0,,,18.0,Missed,Fadeaway Jump Shot,1610612746.0,LAC,1.0,-81.0,163.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/7/715508a9-7f19-403c-564a-1adadb1bec59_1280x720.mp4,15075,train-15075,MISS PLAYER202340 18' Fadeaway Jumper,PLAYER202340,action103
8.0,Defensive Rebound,PT11M42.00S,Matthews REBOUND (Off:0 Def:1),0.0,h,1.0,202083.0,Matthews,W. Matthews,0.0,,,0.0,,Unknown,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/8/a7b6337a-f26f-854d-ce22-d4af9d072dc6_1280x720.mp4,15076,train-15076,PLAYER202083 DEFENSIVE REBOUND ,PLAYER202083,action135
9.0 </> 10.0,Missed Shot </> Defensive Rebound,PT11M35.00S </> PT11M33.00S,MISS Jordan 5' Turnaround Hook Shot </> Gallinari REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,201599.0 </> 201568.0,Jordan </> Gallinari,D. Jordan </> D. Gallinari,0.0 </> 0.0, </> , </> ,5.0 </> 0.0,Missed </> ,Turnaround Hook Shot </> Unknown,1610612742.0 </> 1610612746.0,DAL </> LAC,1.0 </> 1.0,-8.0 </> 0.0,48.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/9/90159fb7-8bcc-b9e3-adb0-a55c44771260_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/10/3561f648-6364-c66a-d928-66fa5391fd73_1280x720.mp4,15077 </> 15078,train-15077 </> train-15078,MISS PLAYER201599 5' Turnaround Hook Shot </> PLAYER201568 DEFENSIVE REBOUND ,PLAYER201599 </> PLAYER201568,action132 </> action135
11.0,Made Shot,PT11M26.00S,Gallinari 20' Pullup Jump Shot (2 PTS),1.0,v,1.0,201568.0,Gallinari,D. Gallinari,2.0,2,0,20.0,Made,Pullup Jump shot,1610612746.0,LAC,1.0,-97.0,173.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/11/900dad6c-2deb-d9ef-04b8-c7593520ea81_1280x720.mp4,15079,train-15079,PLAYER201568 20' Pullup Jump Shot ,PLAYER201568,action65
12.0 </> 13.0,Missed Shot </> Offensive Rebound,PT11M01.00S </> PT10M59.00S,MISS Barnes 3' Driving Layup </> Barnes REBOUND (Off:1 Def:0),1.0 </> 0.0,h </> h,1.0 </> 1.0,203084.0 </> 203084.0,Barnes </> Barnes,H. Barnes </> H. Barnes,0.0 </> 0.0, </> , </> ,3.0 </> 0.0,Missed </> ,Driving Layup Shot </> Unknown,1610612742.0 </> 1610612742.0,DAL </> DAL,1.0 </> 1.0,11.0 </> 0.0,23.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/12/f13340b2-926e-db49-59f6-8f3902d237e9_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/13/2d591b5d-226c-f221-bb5f-1eba9f257226_1280x720.mp4,15080 </> 15081,train-15080 </> train-15081,MISS PLAYER203084 3' Driving Layup </> PLAYER203084 OFFENSIVE REBOUND ,PLAYER203084 </> PLAYER203084,action99 </> action135
14.0,Made Shot,PT10M59.00S,Barnes 1' Putback Layup (2 PTS),1.0,h,1.0,203084.0,Barnes,H. Barnes,4.0,2,2,1.0,Made,Putback Layup Shot,1610612742.0,DAL,1.0,0.0,-6.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/14/85b7f689-243d-00e1-db6e-db8319cb06bc_1280x720.mp4,15082,train-15082,PLAYER203084 1' Putback Layup ,PLAYER203084,action67
15.0,Made Shot,PT10M44.00S,Bradley 2' Driving Layup (2 PTS),1.0,v,1.0,202340.0,Bradley,A. Bradley,6.0,4,2,2.0,Made,Driving Layup Shot,1610612746.0,LAC,1.0,-16.0,10.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/15/35b6ce27-9f47-7ea8-f8bc-75b05c067665_1280x720.mp4,15083,train-15083,PLAYER202340 2' Driving Layup ,PLAYER202340,action53
16.0,Foul,PT10M36.00S,Gilgeous-Alexander P.FOUL (P1.T1) (J.Capers),0.0,v,1.0,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,0.0,,,0.0,,Personal,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/16/ed5e67fb-62f4-80b4-c74e-65152b7afe9a_1280x720.mp4,15084,train-15084,PLAYER1628983 P.FOUL ,PLAYER1628983,action16
18.0,Turnover,PT10M27.00S,Matthews Bad Pass Turnover (P1.T1),0.0,h,1.0,202083.0,Matthews,W. Matthews,0.0,,,0.0,,Bad Pass,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/18/0f2335b9-e22a-dcbb-3afa-5b7b33593b8a_1280x720.mp4,15085,train-15085,PLAYER202083 Bad Pass Turnover ,PLAYER202083,action143
20.0,Foul,PT10M21.00S,Matthews S.FOUL (P1.T1) (J.Capers),0.0,h,1.0,202083.0,Matthews,W. Matthews,0.0,,,0.0,,Shooting,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/20/8f58648c-68e5-5eb2-f9a4-063c2451b6ce_1280x720.mp4,15086,train-15086,PLAYER202083 S.FOUL ,PLAYER202083,action18
24.0,Made Shot,PT10M01.00S,Matthews 28' 3PT Jump Shot (3 PTS) (Smith Jr. 1 AST),1.0,h,1.0,202083.0,Matthews,W. Matthews,11.0,6,5,28.0,Made,Jump Shot,1610612742.0,DAL,1.0,-138.0,248.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/24/a2763b20-63b9-dfb2-7c06-35d5a547fe4e_1280x720.mp4,15087,train-15087,PLAYER202083 28' 3PT Jump Shot (Smith AST),PLAYER202083,action63
26.0,Made Shot,PT09M44.00S,Harris 27' 3PT Jump Shot (3 PTS) (Gallinari 1 AST),1.0,v,1.0,202699.0,Harris,T. Harris,14.0,9,5,27.0,Made,Jump Shot,1610612746.0,LAC,1.0,122.0,242.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/26/23d81ce9-6963-3dc6-3741-112497679dbf_1280x720.mp4,15088,train-15088,PLAYER2734 27' 3PT Jump Shot (PLAYER201568 AST),PLAYER2734 PLAYER201568,action63
28.0,Missed Shot,PT09M30.00S,MISS Matthews 26' 3PT Jump Shot,1.0,h,1.0,202083.0,Matthews,W. Matthews,0.0,,,26.0,Missed,Jump Shot,1610612742.0,DAL,1.0,95.0,239.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/28/19bdd6ff-64e5-b5b7-94b1-23140a221add_1280x720.mp4,15089,train-15089,MISS PLAYER202083 26' 3PT Jump Shot,PLAYER202083,action109
29.0,Defensive Rebound,PT09M28.00S,Gortat REBOUND (Off:0 Def:1),0.0,v,1.0,101162.0,Gortat,M. Gortat,0.0,,,0.0,,Unknown,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/29/93728844-4147-7f54-c700-50011fa5c7fe_1280x720.mp4,15090,train-15090,PLAYER101162 DEFENSIVE REBOUND ,PLAYER101162,action135
30.0,Missed Shot,PT09M20.00S,MISS Gallinari 26' 3PT Jump Shot,1.0,v,1.0,201568.0,Gallinari,D. Gallinari,0.0,,,26.0,Missed,Jump Shot,1610612746.0,LAC,1.0,218.0,141.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/30/97887d11-cad1-959c-2d68-c97410159825_1280x720.mp4,15091,train-15091,MISS PLAYER201568 26' 3PT Jump Shot,PLAYER201568,action109
31.0,Defensive Rebound,PT09M17.00S,Matthews REBOUND (Off:0 Def:2),0.0,h,1.0,202083.0,Matthews,W. Matthews,0.0,,,0.0,,Unknown,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/31/71e171d4-8ad8-ce39-50b2-33635bc2bbf1_1280x720.mp4,15092,train-15092,PLAYER202083 DEFENSIVE REBOUND ,PLAYER202083,action135
32.0,Missed Shot,PT09M12.00S,MISS Barnes 29' 3PT Jump Shot,1.0,h,1.0,203084.0,Barnes,H. Barnes,0.0,,,29.0,Missed,Jump Shot,1610612742.0,DAL,1.0,-188.0,225.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/32/3cf1fcd1-fe0e-1af8-6460-1abdefe387de_1280x720.mp4,15093,train-15093,MISS PLAYER203084 29' 3PT Jump Shot,PLAYER203084,action109
33.0,Defensive Rebound,PT09M08.00S,Gortat REBOUND (Off:0 Def:2),0.0,v,1.0,101162.0,Gortat,M. Gortat,0.0,,,0.0,,Unknown,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/33/a4a19b4e-60c4-8313-4d98-3230a0b6befd_1280x720.mp4,15094,train-15094,PLAYER101162 DEFENSIVE REBOUND ,PLAYER101162,action135
34.0,Missed Shot,PT09M02.00S,MISS Harris 12' Pullup Jump Shot,1.0,v,1.0,202699.0,Harris,T. Harris,0.0,,,12.0,Missed,Pullup Jump shot,1610612746.0,LAC,1.0,105.0,66.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/34/233ac60b-6c67-28bb-b0c1-d417e9ef3327_1280x720.mp4,15095,train-15095,MISS PLAYER2734 12' Pullup Jump Shot,PLAYER2734,action111
35.0,Defensive Rebound,PT08M59.00S,Smith Jr. REBOUND (Off:0 Def:1),0.0,h,1.0,1628372.0,Smith Jr.,D. Smith Jr.,0.0,,,0.0,,Unknown,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/35/7cc4adfe-2b53-2d5b-63a7-60c2a10d861e_1280x720.mp4,15096,train-15096,PLAYER1628372 DEFENSIVE REBOUND ,PLAYER1628372,action135
36.0,Made Shot,PT08M51.00S,Smith Jr. 1' Driving Finger Roll Layup (2 PTS),1.0,h,1.0,1628372.0,Smith Jr.,D. Smith Jr.,16.0,9,7,1.0,Made,Driving Finger Roll Layup Shot,1610612742.0,DAL,1.0,-11.0,4.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/36/957c3194-3bca-3873-dcd5-ae9e88c9d774_1280x720.mp4,15097,train-15097,PLAYER1628372 1' Driving Finger Roll Layup ,PLAYER1628372,action49
37.0,Foul,PT08M38.00S,Jordan S.FOUL (P1.T2) (C.Blair),0.0,h,1.0,201599.0,Jordan,D. Jordan,0.0,,,0.0,,Shooting,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/37/3cebc3d4-297e-b6b8-9852-2068fc718d6a_1280x720.mp4,15098,train-15098,PLAYER201599 S.FOUL ,PLAYER201599,action18
41.0,Made Shot,PT08M27.00S,Barnes 2' Cutting Finger Roll Layup Shot (4 PTS) (Matthews 1 AST),1.0,h,1.0,203084.0,Barnes,H. Barnes,20.0,11,9,2.0,Made,Cutting Finger Roll Layup Shot,1610612742.0,DAL,1.0,-1.0,23.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800341/41/ab539e3c-57a2-407e-70e9-1b0324fe8c90_1280x720.mp4,15099,train-15099,PLAYER203084 2' Cutting Finger Roll Layup Shot (PLAYER202083 AST),PLAYER203084 PLAYER202083,action45
