actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Gobert vs. Durant: Tip to Favors,0.0,h,1.0,203497.0,Gobert,R. Gobert,0.0,,,0.0,,,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/4/26b3b325-53a0-f10b-1d6d-718e8c4cba71_1280x720.mp4,43615,test-4489,Jump Ball PLAYER203497 vs. PLAYER201142: Tip to PLAYER202324,PLAYER203497 PLAYER201142 PLAYER202324,action41
7.0,Made Shot,PT11M40.00S,Mitchell 25' 3PT Pullup Jump Shot (3 PTS),1.0,h,1.0,1628378.0,Mitchell,D. Mitchell,3.0,0,3,25.0,Made,Pullup Jump shot,1610612762.0,UTA,1.0,-142.0,211.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/7/f8b92b0c-8085-26b3-50f9-c22665037157_1280x720.mp4,43616,test-4490,PLAYER1628378 25' 3PT Pullup Jump Shot ,PLAYER1628378,action65
8.0 </> 9.0,Missed Shot </> Defensive Rebound,PT11M16.00S </> PT11M14.00S,MISS Durant 13' Pullup Jump Shot </> Gobert REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,201142.0 </> 203497.0,Durant </> Gobert,K. Durant </> R. Gobert,0.0 </> 0.0, </> , </> ,13.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612744.0 </> 1610612762.0,GSW </> UTA,1.0 </> 1.0,112.0 </> 0.0,68.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/8/1ad8329a-e3e2-fa3b-4bf4-7c33de51d0ea_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/9/2e3f7fbf-c267-d2d1-ba02-32180dba7b54_1280x720.mp4,43617 </> 43618,test-4491 </> test-4492,MISS PLAYER201142 13' Pullup Jump Shot </> PLAYER203497 DEFENSIVE REBOUND ,PLAYER201142 </> PLAYER203497,action111 </> action135
10.0,Missed Shot,PT11M08.00S,MISS Mitchell 7' Driving Floating Jump Shot,1.0,h,1.0,1628378.0,Mitchell,D. Mitchell,0.0,,,7.0,Missed,Driving Floating Jump Shot,1610612762.0,UTA,1.0,-22.0,65.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/10/09fc4ebe-3c1e-72a6-8e68-ddfe5871d756_1280x720.mp4,43619,test-4493,MISS PLAYER1628378 7' Driving Floating Jump Shot,PLAYER1628378,action97
14.0 </> 15.0,Missed Shot </> Defensive Rebound,PT10M56.00S </> PT10M54.00S,MISS Mitchell 2' Driving Layup </> Green REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1628378.0 </> 203110.0,Mitchell </> Green,D. Mitchell </> D. Green,0.0 </> 0.0, </> , </> ,2.0 </> 0.0,Missed </> ,Driving Layup Shot </> Unknown,1610612762.0 </> 1610612744.0,UTA </> GSW,1.0 </> 1.0,-14.0 </> 0.0,7.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/14/557f7222-7da3-df77-07fe-efae43f969ce_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/15/a3c6ae00-1e66-5cf7-f5cd-1619dc055d96_1280x720.mp4,43620 </> 43621,test-4494 </> test-4495,MISS PLAYER1628378 2' Driving Layup </> PLAYER203110 DEFENSIVE REBOUND ,PLAYER1628378 </> PLAYER203110,action99 </> action135
16.0 </> 17.0,Missed Shot </> Offensive Rebound,PT10M49.00S </> PT10M41.00S,MISS Thompson 16' Fadeaway Jumper </> Looney REBOUND (Off:1 Def:0),1.0 </> 0.0,v </> v,1.0 </> 1.0,202691.0 </> 1626172.0,Thompson </> Looney,K. Thompson </> K. Looney,0.0 </> 0.0, </> , </> ,16.0 </> 0.0,Missed </> ,Fadeaway Jump Shot </> Unknown,1610612744.0 </> 1610612744.0,GSW </> GSW,1.0 </> 1.0,-160.0 </> 0.0,-29.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/16/eeacda00-8562-a7c7-18e6-db526eb5c7c9_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/17/3778c19c-a422-18a7-fe0f-73daec87ce6e_1280x720.mp4,43622 </> 43623,test-4496 </> test-4497,MISS PLAYER202691 16' Fadeaway Jumper </> PLAYER1626172 OFFENSIVE REBOUND ,PLAYER202691 </> PLAYER1626172,action103 </> action135
18.0,Made Shot,PT10M41.00S,Looney 1' Tip Dunk Shot (2 PTS),1.0,v,1.0,1626172.0,Looney,K. Looney,5.0,2,3,1.0,Made,Tip Dunk Shot,1610612744.0,GSW,1.0,0.0,-6.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/18/34a69be7-eb74-5599-b8cb-7deffbd0b320_1280x720.mp4,43624,test-4498,PLAYER1626172 1' Tip Dunk Shot ,PLAYER1626172,action81
19.0,Made Shot,PT10M25.00S,Ingles 3' Driving Finger Roll Layup (2 PTS) (Favors 1 AST),1.0,h,1.0,204060.0,Ingles,J. Ingles,7.0,2,5,3.0,Made,Driving Finger Roll Layup Shot,1610612762.0,UTA,1.0,21.0,16.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/19/508f086e-3156-c911-24cf-e3b58df6bd88_1280x720.mp4,43625,test-4499,PLAYER204060 3' Driving Finger Roll Layup (PLAYER202324 AST),PLAYER204060 PLAYER202324,action49
21.0 </> 22.0,Missed Shot </> Defensive Rebound,PT10M16.00S </> PT10M14.00S,MISS Curry 16' Pullup Jump Shot </> Gobert REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,201939.0 </> 203497.0,Curry </> Gobert,S. Curry </> R. Gobert,0.0 </> 0.0, </> , </> ,16.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612744.0 </> 1610612762.0,GSW </> UTA,1.0 </> 1.0,11.0 </> 0.0,163.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/21/916f5dcf-3b70-4f90-3ccf-a32e1ca1afce_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/22/65fcc291-fef2-f2b7-031d-c1e20f1bf3c9_1280x720.mp4,43626 </> 43627,test-4500 </> test-4501,MISS PLAYER201939 16' Pullup Jump Shot </> PLAYER203497 DEFENSIVE REBOUND ,PLAYER201939 </> PLAYER203497,action111 </> action135
23.0 </> 24.0,Missed Shot </> Defensive Rebound,PT10M07.00S </> PT10M06.00S,MISS Rubio 3' Driving Reverse Layup </> Green REBOUND (Off:0 Def:2),1.0 </> 0.0,h </> v,1.0 </> 1.0,201937.0 </> 203110.0,Rubio </> Green,R. Rubio </> D. Green,0.0 </> 0.0, </> , </> ,3.0 </> 0.0,Missed </> ,Driving Reverse Layup Shot </> Unknown,1610612762.0 </> 1610612744.0,UTA </> GSW,1.0 </> 1.0,10.0 </> 0.0,28.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/23/2b620ee0-6000-5884-8b54-2da3e4952921_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/19/0021800464/24/9d33f809-e3fd-fbdf-5cb5-70ce6ebc0464_1280x720.mp4,43628 </> 43629,test-4502 </> test-4503,MISS PLAYER201937 3' Driving Reverse Layup </> PLAYER203110 DEFENSIVE REBOUND ,PLAYER201937 </> PLAYER203110,action101 </> action135
