actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball McGee vs. Ayton: Tip to Ariza,0.0,h,1.0,201580.0,McGee,J. McGee,0.0,,,0.0,,,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/4/8a569dce-bc91-dbbd-b3a9-502b97ceaf66_1280x720.mp4,3049,train-3049,Jump PLAYER1628366 PLAYER201580 vs. PLAYER1629028: Tip to PLAYER2772,PLAYER1628366 PLAYER201580 PLAYER1629028 PLAYER2772,action41
7.0 </> 8.0,Missed Shot </> Defensive Rebound,PT11M38.00S </> PT11M35.00S,MISS Ayton 20' Jump Shot </> Ball REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1629028.0 </> 1628366.0,Ayton </> Ball,D. Ayton </> L. Ball,0.0 </> 0.0, </> , </> ,20.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612756.0 </> 1610612747.0,PHX </> LAL,1.0 </> 1.0,-122.0 </> 0.0,159.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/7/e13f01ab-de73-78ba-135e-05b16992a3d7_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/8/3725c57b-38bb-f8dc-e7a1-421d13d7a506_1280x720.mp4,3050 </> 3051,train-3050 </> train-3051,MISS PLAYER1629028 20' Jump Shot </> PLAYER1628366 DEFENSIVE REBOUND ,PLAYER1629028 </> PLAYER1628366,action109 </> action135
9.0,Foul,PT11M24.00S,Bridges P.FOUL (P1.T1) (A.Smith),0.0,v,1.0,1628969.0,Bridges,M. Bridges,0.0,,,0.0,,Personal,1610612756.0,PHX,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/9/e737aac2-64d5-017a-f931-3917b82f6975_1280x720.mp4,3052,train-3052,PLAYER1628969 P.FOUL ,PLAYER1628969,action16
11.0 </> 12.0,Missed Shot </> Defensive Rebound,PT11M10.00S </> PT11M05.00S,MISS James 29' 3PT Jump Shot </> Ayton REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,2544.0 </> 1629028.0,James </> Ayton,L. James </> D. Ayton,0.0 </> 0.0, </> , </> ,29.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612747.0 </> 1610612756.0,LAL </> PHX,1.0 </> 1.0,83.0 </> 0.0,274.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/11/4ede6078-5222-504a-9b7c-55fdb7f69f06_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/12/f1158bb4-a74c-e5e4-78a4-654fc52d96da_1280x720.mp4,3053 </> 3054,train-3053 </> train-3054,MISS PLAYER2544 29' 3PT Jump Shot </> PLAYER1629028 DEFENSIVE REBOUND ,PLAYER2544 </> PLAYER1629028,action109 </> action135
13.0,Turnover,PT11M01.00S,Jackson Bad Pass Turnover (P1.T1),0.0,v,1.0,1628367.0,Jackson,J. Jackson,0.0,,,0.0,,Bad Pass,1610612756.0,PHX,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/13/16d0d51a-3c43-c16b-bb6e-d081668161dc_1280x720.mp4,3055,train-3055,PLAYER1628367 Bad Pass Turnover ,PLAYER1628367,action143
15.0,Made Shot,PT10M58.00S,Kuzma 1' Running Layup (2 PTS) (Ball 1 AST),1.0,h,1.0,1628398.0,Kuzma,K. Kuzma,2.0,0,2,1.0,Made,Running Layup Shot,1610612747.0,LAL,1.0,-4.0,14.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/15/48c0f297-9b7a-9993-6dfa-09ac8663c3fc_1280x720.mp4,3056,train-3056,PLAYER1628398 1' Running Layup (PLAYER1628366 AST),PLAYER1628398 PLAYER1628366,action75
17.0 </> 19.0,Missed Shot </> Offensive Rebound,PT10M51.00S </> PT10M51.00S,MISS Ariza 1' Layup </> Jackson REBOUND (Off:1 Def:0),1.0 </> 0.0,v </> v,1.0 </> 1.0,2772.0 </> 1628367.0,Ariza </> Jackson,T. Ariza </> J. Jackson,0.0 </> 0.0, </> , </> ,1.0 </> 0.0,Missed </> ,Layup Shot </> Unknown,1610612756.0 </> 1610612756.0,PHX </> PHX,1.0 </> 1.0,-5.0 </> 0.0,12.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/17/2c196498-4ff8-d7d1-0eeb-da1c0a18130f_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/19/dfe93a96-48b3-4722-cfb2-23efdb2207a2_1280x720.mp4,3057 </> 3058,train-3057 </> train-3058,MISS PLAYER2772 1' Layup </> PLAYER1628367 OFFENSIVE REBOUND ,PLAYER2772 </> PLAYER1628367,action110 </> action135
20.0 </> 21.0,Missed Shot </> Offensive Rebound,PT10M47.00S </> PT10M42.00S,MISS Jackson 5' Floating Jump Shot </> Ayton REBOUND (Off:1 Def:1),1.0 </> 0.0,v </> v,1.0 </> 1.0,1628367.0 </> 1629028.0,Jackson </> Ayton,J. Jackson </> D. Ayton,0.0 </> 0.0, </> , </> ,5.0 </> 0.0,Missed </> ,Floating Jump shot </> Unknown,1610612756.0 </> 1610612756.0,PHX </> PHX,1.0 </> 1.0,29.0 </> 0.0,43.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/20/6ed386fb-b097-5dd3-1991-9a0b40f0944b_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/21/af2ddb82-370c-eaed-04c3-cceddb382122_1280x720.mp4,3059 </> 3060,train-3059 </> train-3060,MISS PLAYER1628367 5' Floating Jump Shot </> PLAYER1629028 OFFENSIVE REBOUND ,PLAYER1628367 </> PLAYER1629028,action105 </> action135
22.0,Made Shot,PT10M39.00S,Ariza 3PT Jump Shot (3 PTS) (Ayton 1 AST),1.0,v,1.0,2772.0,Ariza,T. Ariza,5.0,3,2,0.0,Made,Jump Shot,1610612756.0,PHX,1.0,-230.0,4.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/22/ca6afc08-9c23-61d9-5fda-da83cb6c2d9d_1280x720.mp4,3061,train-3061,PLAYER2772 3PT Jump Shot (PLAYER1629028 AST),PLAYER2772 PLAYER1629028,action63
24.0,Turnover,PT10M24.00S,James Out of Bounds - Bad Pass Turnover Turnover (P1.T1),0.0,h,1.0,2544.0,James,L. James,0.0,,,0.0,,Out of Bounds - Bad Pass Turnover,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/02/0021800337/24/1fba71c6-350b-8396-da9e-7b8d981d7f8b_1280x720.mp4,3062,train-3062,PLAYER2544 Out of Bounds - Bad Pass Turnover Turnover ,PLAYER2544,action157
