actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Durant vs. Jordan: Tip to Brunson,0.0,h,1.0,201142.0,Durant,K. Durant,0.0,,,0.0,,,1610612744.0,GSW,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/4/f12d4414-7fd5-c155-c1bb-e661756f9af6_1280x720.mp4,22465,train-22465,Jump Ball PLAYER201142 vs. PLAYER201599: Tip to PLAYER1628973,PLAYER201142 PLAYER201599 PLAYER1628973,action41
7.0,Missed Shot,PT11M46.00S,MISS Brunson 6' Jump Shot,1.0,v,1.0,1628973.0,Brunson,J. Brunson,0.0,,,6.0,Missed,Jump Shot,1610612742.0,DAL,1.0,6.0,59.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/7/1586caed-29da-fb3b-5aba-e42e0ae445fe_1280x720.mp4,22466,train-22466,MISS PLAYER1628973 6' Jump Shot,PLAYER1628973,action109
8.0 </> 9.0,Defensive Rebound </> Missed Shot,PT11M43.00S </> PT11M39.00S,Curry REBOUND (Off:0 Def:1) </> MISS Thompson 25' 3PT Jump Shot,0.0 </> 1.0,h </> h,1.0 </> 1.0,201939.0 </> 202691.0,Curry </> Thompson,S. Curry </> K. Thompson,0.0 </> 0.0, </> , </> ,0.0 </> 25.0, </> Missed,Unknown </> Jump Shot,1610612744.0 </> 1610612744.0,GSW </> GSW,1.0 </> 1.0,0.0 </> -81.0,0.0 </> 235.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/8/363ab7d8-5fdc-308f-03ae-a77fdd65b20f_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/9/29e60d78-e147-b185-682f-5837b2462ed3_1280x720.mp4,22467 </> 22468,train-22467 </> train-22468,PLAYER201939 DEFENSIVE REBOUND  </> MISS PLAYER202691 25' 3PT Jump Shot,PLAYER201939 </> PLAYER202691,action135 </> action109
10.0,Defensive Rebound,PT11M36.00S,Barnes REBOUND (Off:0 Def:1),0.0,v,1.0,203084.0,Barnes,H. Barnes,0.0,,,0.0,,Unknown,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/10/ac3ca9f8-dd9c-b2ba-470a-8753e6790fa4_1280x720.mp4,22469,train-22469,PLAYER203084 DEFENSIVE REBOUND ,PLAYER203084,action135
11.0,Turnover,PT11M23.00S,Doncic Bad Pass Turnover (P1.T1),0.0,v,1.0,1629029.0,Doncic,L. Doncic,0.0,,,0.0,,Bad Pass,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/11/9668b7b8-cf28-b086-5df0-d90ffcf1276c_1280x720.mp4,22470,train-22470,PLAYER1629029 Bad Pass Turnover ,PLAYER1629029,action143
13.0,Made Shot,PT11M19.00S,Looney 1' Running Dunk (2 PTS) (Durant 1 AST),1.0,h,1.0,1626172.0,Looney,K. Looney,2.0,0,2,1.0,Made,Running Dunk Shot,1610612744.0,GSW,1.0,-6.0,11.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/13/c6143808-6e5f-8796-328d-65babd2ab2f1_1280x720.mp4,22471,train-22471,PLAYER1626172 1' Running Dunk (PLAYER201142 AST),PLAYER1626172 PLAYER201142,action72
15.0 </> 16.0,Missed Shot </> Defensive Rebound,PT10M55.00S </> PT10M54.00S,MISS Barnes 9' Fadeaway Jumper </> Durant REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,203084.0 </> 201142.0,Barnes </> Durant,H. Barnes </> K. Durant,0.0 </> 0.0, </> , </> ,9.0 </> 0.0,Missed </> ,Fadeaway Jump Shot </> Unknown,1610612742.0 </> 1610612744.0,DAL </> GSW,1.0 </> 1.0,28.0 </> 0.0,83.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/15/f3d4b0f7-fb6a-8637-4aed-eff4c36b25df_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/16/07503417-c944-c89d-5cdb-a10d0fa0256e_1280x720.mp4,22472 </> 22473,train-22472 </> train-22473,MISS PLAYER203084 9' Fadeaway Jumper </> PLAYER201142 DEFENSIVE REBOUND ,PLAYER203084 </> PLAYER201142,action103 </> action135
17.0 </> 18.0,Missed Shot </> Defensive Rebound,PT10M46.00S </> PT10M44.00S,MISS Curry 27' 3PT Jump Shot </> Jordan REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,201939.0 </> 201599.0,Curry </> Jordan,S. Curry </> D. Jordan,0.0 </> 0.0, </> , </> ,27.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612742.0,GSW </> DAL,1.0 </> 1.0,-210.0 </> 0.0,164.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/17/19bc521d-a91b-2b6c-db7c-9674773eca7b_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/18/10a7a6b4-f960-def1-0ca6-36c12d34e2a1_1280x720.mp4,22474 </> 22475,train-22474 </> train-22475,MISS PLAYER201939 27' 3PT Jump Shot </> PLAYER201599 DEFENSIVE REBOUND ,PLAYER201939 </> PLAYER201599,action109 </> action135
19.0,Made Shot,PT10M28.00S,Doncic 26' 3PT Jump Shot (3 PTS) (Matthews 1 AST),1.0,v,1.0,1629029.0,Doncic,L. Doncic,5.0,3,2,26.0,Made,Jump Shot,1610612742.0,DAL,1.0,-167.0,199.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/19/ec9329f0-c706-3d9f-e891-8d4fea74357e_1280x720.mp4,22476,train-22476,PLAYER1629029 26' 3PT Jump Shot (PLAYER202083 AST),PLAYER1629029 PLAYER202083,action63
21.0 </> 22.0,Missed Shot </> Defensive Rebound,PT10M08.00S </> PT10M06.00S,MISS Curry 28' 3PT Jump Shot </> Jordan REBOUND (Off:0 Def:2),1.0 </> 0.0,h </> v,1.0 </> 1.0,201939.0 </> 201599.0,Curry </> Jordan,S. Curry </> D. Jordan,0.0 </> 0.0, </> , </> ,28.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612742.0,GSW </> DAL,1.0 </> 1.0,117.0 </> 0.0,259.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/21/7a8e1bc9-c6cd-2643-86f8-ce1c7fba735a_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/22/0021800484/22/dea82561-6a50-b828-6521-d72479a4ded0_1280x720.mp4,22477 </> 22478,train-22477 </> train-22478,MISS PLAYER201939 28' 3PT Jump Shot </> PLAYER201599 DEFENSIVE REBOUND ,PLAYER201939 </> PLAYER201599,action109 </> action135
