actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4,Jump Ball,PT12M00.00S,Jump Ball Zubac vs. Udoh: Tip to Allen,0.0,h,1.0,1627826.0,Zubac,I. Zubac,0.0,,,0.0,,,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/4/2c119fbc-b95f-8194-7b78-ffca1bf6908a_1280x720.mp4,16131,train-16131,Jump Ball PLAYER1627826 vs. PLAYER202327: Tip to PLAYER1628960,PLAYER1627826 PLAYER202327 PLAYER1628960,action41
7,Made Shot,PT11M31.00S,Allen 2' Driving Layup (2 PTS),1.0,v,1.0,1628960.0,Allen,G. Allen,2.0,2,0,2.0,Made,Driving Layup Shot,1610612762.0,UTA,1.0,2.0,15.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/7/24f395fb-1b02-7517-c9be-9f92197f3732_1280x720.mp4,16132,train-16132,PLAYER1628960 2' Driving Layup ,PLAYER1628960,action53
8,Made Shot,PT11M12.00S,Gallinari 12' Fadeaway Jumper (2 PTS),1.0,h,1.0,201568.0,Gallinari,D. Gallinari,4.0,2,2,12.0,Made,Fadeaway Jump Shot,1610612746.0,LAC,1.0,-43.0,107.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/8/b1c0319e-4acc-fe73-1a67-2c6726f6fead_1280x720.mp4,16133,train-16133,PLAYER201568 12' Fadeaway Jumper ,PLAYER201568,action57
9,Turnover,PT10M58.00S,Allen Bad Pass Turnover (P1.T1),0.0,v,1.0,1628960.0,Allen,G. Allen,0.0,,,0.0,,Bad Pass,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/9/a8bb703b-6ff7-8d00-fd09-394596c5cf7b_1280x720.mp4,16134,train-16134,PLAYER1628960 Bad Pass Turnover ,PLAYER1628960,action143
11,Turnover,PT10M50.00S,Zubac Lost Ball Turnover (P1.T1),0.0,h,1.0,1627826.0,Zubac,I. Zubac,0.0,,,0.0,,Lost Ball,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/11/568e0b14-0493-eb45-76c6-8af73c610feb_1280x720.mp4,16135,train-16135,PLAYER1627826 Lost Ball Turnover ,PLAYER1627826,action153
13,Made Shot,PT10M43.00S,Crowder 25' 3PT Jump Shot (3 PTS) (Ingles 1 AST),1.0,v,1.0,203109.0,Crowder,J. Crowder,7.0,5,2,25.0,Made,Jump Shot,1610612762.0,UTA,1.0,137.0,213.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/13/1c63ba82-525f-df6b-5eaa-83186c6c25f9_1280x720.mp4,16136,train-16136,PLAYER203109 25' 3PT Jump Shot (PLAYER204060 AST),PLAYER203109 PLAYER204060,action63
15 </> 16,Missed Shot </> Defensive Rebound,PT10M25.00S </> PT10M22.00S,MISS Shamet 3' Reverse Layup </> Ingles REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1629013.0 </> 204060.0,Shamet </> Ingles,L. Shamet </> J. Ingles,0.0 </> 0.0, </> , </> ,3.0 </> 0.0,Missed </> ,Reverse Layup Shot </> Unknown,1610612746.0 </> 1610612762.0,LAC </> UTA,1.0 </> 1.0,-13.0 </> 0.0,27.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/15/1c52064f-5a0f-9f0f-fbf5-14646c69f673_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/16/ef934fdf-82fe-dde4-c658-305b673096e1_1280x720.mp4,16137 </> 16138,train-16137 </> train-16138,MISS PLAYER1629013 3' Reverse Layup </> PLAYER204060 DEFENSIVE REBOUND ,PLAYER1629013 </> PLAYER204060,action115 </> action135
17 </> 18,Missed Shot </> Defensive Rebound,PT10M13.00S </> PT10M08.00S,MISS Crowder 27' 3PT Jump Shot </> Shamet REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,203109.0 </> 1629013.0,Crowder </> Shamet,J. Crowder </> L. Shamet,0.0 </> 0.0, </> , </> ,27.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612762.0 </> 1610612746.0,UTA </> LAC,1.0 </> 1.0,228.0 </> 0.0,140.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/17/7ea700ac-727e-08a3-f0cf-ddfb3ea9a3a4_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/18/2b454dfc-ca6f-1d2a-5039-7453fb9b7a47_1280x720.mp4,16139 </> 16140,train-16139 </> train-16140,MISS PLAYER203109 27' 3PT Jump Shot </> PLAYER1629013 DEFENSIVE REBOUND ,PLAYER203109 </> PLAYER1629013,action109 </> action135
19,Made Shot,PT10M07.00S,Beverley 26' 3PT Running Pull-Up Jump Shot (3 PTS) (Shamet 1 AST),1.0,h,1.0,201976.0,Beverley,P. Beverley,10.0,5,5,26.0,Made,Running Pull-Up Jump Shot,1610612746.0,LAC,1.0,-193.0,170.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/19/92ff2ca4-d710-92ca-8042-bb7b1027c858_1280x720.mp4,16141,train-16141,PLAYER201976 26' 3PT Running Pull-Up Jump Shot (PLAYER1629013 AST),PLAYER201976 PLAYER1629013,action76
21 </> 23,Missed Shot </> Defensive Rebound,PT09M51.00S </> PT09M47.00S,MISS Udoh 2' Cutting Layup Shot </> Beverley REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,202327.0 </> 201976.0,Udoh </> Beverley,E. Udoh </> P. Beverley,0.0 </> 0.0, </> , </> ,2.0 </> 0.0,Missed </> ,Cutting Layup Shot </> Unknown,1610612762.0 </> 1610612746.0,UTA </> LAC,1.0 </> 1.0,-15.0 </> 0.0,15.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/21/90c69dce-582e-be09-2680-3c715877cbdf_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/23/b05896d0-3fbc-159d-fd29-2c73dabd0435_1280x720.mp4,16142 </> 16143,train-16142 </> train-16143,MISS PLAYER202327 2' Cutting Layup Shot </> PLAYER201976 DEFENSIVE REBOUND ,PLAYER202327 </> PLAYER201976,action92 </> action135
24,Turnover,PT09M42.00S,Zubac Out of Bounds Lost Ball Turnover (P2.T2),0.0,h,1.0,1627826.0,Zubac,I. Zubac,0.0,,,0.0,,Out of Bounds Lost Ball Turnover,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/24/001faf9d-2506-ee09-790e-1218f2f030ae_1280x720.mp4,16144,train-16144,PLAYER1627826 Out of Bounds Lost Ball Turnover ,PLAYER1627826,action158
25 </> 26,Missed Shot </> Defensive Rebound,PT09M32.00S </> PT09M28.00S,MISS Ingles 26' 3PT Jump Shot </> Beverley REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,204060.0 </> 201976.0,Ingles </> Beverley,J. Ingles </> P. Beverley,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612762.0 </> 1610612746.0,UTA </> LAC,1.0 </> 1.0,-108.0 </> 0.0,232.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/25/e74a9873-f731-e1bd-fd25-d3ae3c193db8_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/26/bae8ce87-81ad-4d6b-b57b-12bd1e91f898_1280x720.mp4,16145 </> 16146,train-16145 </> train-16146,MISS PLAYER204060 26' 3PT Jump Shot </> PLAYER201976 DEFENSIVE REBOUND ,PLAYER204060 </> PLAYER201976,action109 </> action135
27,Foul,PT09M23.00S,Udoh S.FOUL (P1.T1) (J.Orr),0.0,v,1.0,202327.0,Udoh,E. Udoh,0.0,,,0.0,,Shooting,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/27/6cd31313-e10e-b572-108e-ec07c903a029_1280x720.mp4,16147,train-16147,PLAYER202327 S.FOUL ,PLAYER202327,action18
31,Defensive Rebound,PT09M20.00S,Udoh REBOUND (Off:0 Def:1),0.0,v,1.0,202327.0,Udoh,E. Udoh,0.0,,,0.0,,Unknown,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/31/21c7d369-9865-e273-51fd-1afab26d9f0c_1280x720.mp4,16148,train-16148,PLAYER202327 DEFENSIVE REBOUND ,PLAYER202327,action135
32,Turnover,PT09M02.00S,Crowder Lost Ball Turnover (P1.T2),0.0,v,1.0,203109.0,Crowder,J. Crowder,0.0,,,0.0,,Lost Ball,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/10/0021801229/32/b0e798ab-bf93-a0e5-ebe5-d58744c75f99_1280x720.mp4,16149,train-16149,PLAYER203109 Lost Ball Turnover ,PLAYER203109,action153
