actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Aldridge vs. McGee: Tip to Ball,0.0,h,1.0,200746.0,Aldridge,L. Aldridge,0.0,,,0.0,,,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/4/f5d1d6ed-0a02-3ffd-8446-630f76ec133f_1280x720.mp4,37773,val-4184,Jump PLAYER1628366 PLAYER200746 vs. PLAYER201580: Tip to PLAYER1628366,PLAYER1628366 PLAYER200746 PLAYER201580 PLAYER1628366,action41
7.0,Made Shot,PT11M44.00S,James 16' Fadeaway Jumper (2 PTS),1.0,v,1.0,2544.0,James,L. James,2.0,2,0,16.0,Made,Fadeaway Jump Shot,1610612747.0,LAL,1.0,161.0,21.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/7/9ce3915d-e69d-02e9-9af9-0112c57c19e0_1280x720.mp4,37774,val-4185,PLAYER2544 16' Fadeaway Jumper ,PLAYER2544,action57
8.0,Turnover,PT11M30.00S,Gay Bad Pass Turnover (P1.T1),0.0,h,1.0,200752.0,Gay,R. Gay,0.0,,,0.0,,Bad Pass,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/8/d6784ad6-9ab0-3359-f32e-736834eaeb8d_1280x720.mp4,37775,val-4186,PLAYER200752 Bad Pass Turnover ,PLAYER200752,action143
10.0,Made Shot,PT11M23.00S,Kuzma 3PT Jump Shot (3 PTS) (James 1 AST),1.0,v,1.0,1628398.0,Kuzma,K. Kuzma,5.0,5,0,0.0,Made,Jump Shot,1610612747.0,LAL,1.0,-232.0,32.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/10/bff52c39-f98d-7f6b-3d3a-689cd2c89a05_1280x720.mp4,37776,val-4187,PLAYER1628398 3PT Jump Shot (PLAYER2544 AST),PLAYER1628398 PLAYER2544,action63
12.0 </> 13.0,Missed Shot </> Defensive Rebound,PT11M03.00S </> PT11M03.00S,MISS Aldridge 19' Pullup Jump Shot </> James REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,200746.0 </> 2544.0,Aldridge </> James,L. Aldridge </> L. James,0.0 </> 0.0, </> , </> ,19.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612759.0 </> 1610612747.0,SAS </> LAL,1.0 </> 1.0,177.0 </> 0.0,68.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/12/7d7d38a5-05b3-2fb1-726f-cc8cf8c34b3f_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/13/8c2a5872-96f8-4bc3-49a5-118afe3ed68d_1280x720.mp4,37777 </> 37778,val-4188 </> val-4189,MISS PLAYER200746 19' Pullup Jump Shot </> PLAYER2544 DEFENSIVE REBOUND ,PLAYER200746 </> PLAYER2544,action111 </> action135
14.0,Made Shot,PT10M57.00S,Hart 2' Reverse Layup (2 PTS) (James 2 AST),1.0,v,1.0,1628404.0,Hart,J. Hart,7.0,7,0,2.0,Made,Reverse Layup Shot,1610612747.0,LAL,1.0,14.0,8.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/14/7f0f0a44-416f-6ac1-b946-79b9c9ed280c_1280x720.mp4,37779,val-4190,PLAYER1628404 2' Reverse Layup (PLAYER2544 AST),PLAYER1628404 PLAYER2544,action69
16.0,Made Shot,PT10M38.00S,Forbes 19' Pullup Jump Shot (2 PTS),1.0,h,1.0,1627854.0,Forbes,B. Forbes,9.0,7,2,19.0,Made,Pullup Jump shot,1610612759.0,SAS,1.0,-159.0,101.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/16/afdf7383-1e7e-621f-6431-6bd14f2591ac_1280x720.mp4,37780,val-4191,PLAYER1627854 19' Pullup Jump Shot ,PLAYER1627854,action65
17.0,Made Shot,PT10M30.00S,Kuzma 2' Driving Layup (5 PTS) (Ball 1 AST),1.0,v,1.0,1628398.0,Kuzma,K. Kuzma,11.0,9,2,2.0,Made,Driving Layup Shot,1610612747.0,LAL,1.0,22.0,1.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/17/b00c505a-403f-3429-1fbe-220c23c9d81b_1280x720.mp4,37781,val-4192,PLAYER1628398 2' Driving Layup (PLAYER1628366 AST),PLAYER1628398 PLAYER1628366,action53
19.0,Made Shot,PT10M09.00S,Gay 11' Pullup Jump Shot (2 PTS),1.0,h,1.0,200752.0,Gay,R. Gay,13.0,9,4,11.0,Made,Pullup Jump shot,1610612759.0,SAS,1.0,13.0,110.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/19/c3e280dd-06e7-bd1b-5442-0f61f96807c7_1280x720.mp4,37782,val-4193,PLAYER200752 11' Pullup Jump Shot ,PLAYER200752,action65
20.0 </> 21.0,Missed Shot </> Defensive Rebound,PT09M53.00S </> PT09M53.00S,MISS Ball 11' Turnaround Fadeaway Bank Jump Shot </> Aldridge REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1628366.0 </> 200746.0,Ball </> Aldridge,L. Ball </> L. Aldridge,0.0 </> 0.0, </> , </> ,11.0 </> 0.0,Missed </> ,Turnaround Fadeaway Bank Jump Shot </> Unknown,1610612747.0 </> 1610612759.0,LAL </> SAS,1.0 </> 1.0,96.0 </> 0.0,50.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/20/0e9f44eb-74e3-06a4-f624-332351c010c6_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/07/0021800375/21/7e9a03d1-4bf4-aaaf-cd91-4c3317ef8b82_1280x720.mp4,37783 </> 37784,val-4194 </> val-4195,MISS PLAYER1628366 11' Turnaround Fadeaway Bank Jump Shot </> PLAYER200746 DEFENSIVE REBOUND ,PLAYER1628366 </> PLAYER200746,action130 </> action135
