actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Gobert vs. Mejri: Tip to Brunson,0.0,h,1.0,203497.0,Gobert,R. Gobert,0.0,,,0.0,,,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/4/e9d45851-f9e6-d095-47de-71784a3d595b_1280x720.mp4,28569,train-28569,Jump Ball PLAYER203497 vs. PLAYER1626257: Tip to PLAYER1628973,PLAYER203497 PLAYER1626257 PLAYER1628973,action41
7.0,Made Shot,PT11M47.00S,Hardaway Jr. 11' Floating Jump Shot (2 PTS) (Brunson 1 AST),1.0,v,1.0,203501.0,Hardaway Jr.,T. Hardaway Jr.,2.0,2,0,11.0,Made,Floating Jump shot,1610612742.0,DAL,1.0,60.0,92.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/7/52bace74-afb2-1218-fb77-7bb5b103ce57_1280x720.mp4,28570,train-28570,PLAYER203501 11' Floating Jump Shot (PLAYER1628973 AST),PLAYER203501 PLAYER1628973,action59
8.0 </> 9.0,Missed Shot </> Defensive Rebound,PT11M29.00S </> PT11M27.00S,MISS Ingles 27' 3PT Jump Shot </> Brunson REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,204060.0 </> 1628973.0,Ingles </> Brunson,J. Ingles </> J. Brunson,0.0 </> 0.0, </> , </> ,27.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612762.0 </> 1610612742.0,UTA </> DAL,1.0 </> 1.0,-82.0 </> 0.0,260.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/8/f0c2b54c-7740-3030-645f-2e9e24f0d759_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/9/c9d15067-ce3e-3f27-0b04-40e6cf035399_1280x720.mp4,28571 </> 28572,train-28571 </> train-28572,MISS PLAYER204060 27' 3PT Jump Shot </> PLAYER1628973 DEFENSIVE REBOUND ,PLAYER204060 </> PLAYER1628973,action109 </> action135
10.0 </> 11.0,Missed Shot </> Defensive Rebound,PT11M20.00S </> PT11M17.00S,MISS Hardaway Jr. 18' Pullup Jump Shot </> Gobert REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,203501.0 </> 203497.0,Hardaway Jr. </> Gobert,T. Hardaway Jr. </> R. Gobert,0.0 </> 0.0, </> , </> ,18.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612742.0 </> 1610612762.0,DAL </> UTA,1.0 </> 1.0,50.0 </> 0.0,171.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/10/3cf67388-eb85-25e4-7593-9c8fd81baf5c_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/11/64eeb5e8-5914-0d62-b4ec-b8386228bd4a_1280x720.mp4,28573 </> 28574,train-28573 </> train-28574,MISS PLAYER203501 18' Pullup Jump Shot </> PLAYER203497 DEFENSIVE REBOUND ,PLAYER203501 </> PLAYER203497,action111 </> action135
13.0 </> 14.0,Made Shot </> Foul,PT11M13.00S </> PT11M13.00S,Mitchell 3' Running Layup (2 PTS) </> Finney-Smith S.FOUL (P1.T1) (S.Foster),1.0 </> 0.0,h </> v,1.0 </> 1.0,1628378.0 </> 1627827.0,Mitchell </> Finney-Smith,D. Mitchell </> D. Finney-Smith,4.0 </> 0.0,2 </> ,2 </> ,3.0 </> 0.0,Made </> ,Running Layup Shot </> Shooting,1610612762.0 </> 1610612742.0,UTA </> DAL,1.0 </> 1.0,27.0 </> 0.0,20.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/13/bb070971-d410-d3e1-057e-6371ef8bfcc3_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/14/6a147f2d-1f29-f8ae-7116-777c99d04cd5_1280x720.mp4,28575 </> 28576,train-28575 </> train-28576,PLAYER1628378 3' Running Layup  </> PLAYER1627827 S.FOUL ,PLAYER1628378 </> PLAYER1627827,action75 </> action18
17.0,Turnover,PT10M56.00S,Brunson Bad Pass Turnover (P1.T1),0.0,v,1.0,1628973.0,Brunson,J. Brunson,0.0,,,0.0,,Bad Pass,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/17/b5644952-9546-a85c-1297-89ab085b3b5a_1280x720.mp4,28577,train-28577,PLAYER1628973 Bad Pass Turnover ,PLAYER1628973,action143
19.0 </> 20.0,Missed Shot </> Defensive Rebound,PT10M44.00S </> PT10M41.00S,MISS Favors 24' 3PT Jump Shot </> Finney-Smith REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,202324.0 </> 1627827.0,Favors </> Finney-Smith,D. Favors </> D. Finney-Smith,0.0 </> 0.0, </> , </> ,24.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612762.0 </> 1610612742.0,UTA </> DAL,1.0 </> 1.0,-236.0 </> 0.0,1.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/19/46b1b243-6943-0a68-9082-9fce067c4470_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/20/d461a397-e418-7a96-0ae7-c18483b0af0c_1280x720.mp4,28578 </> 28579,train-28578 </> train-28579,MISS PLAYER202324 24' 3PT Jump Shot </> PLAYER1627827 DEFENSIVE REBOUND ,PLAYER202324 </> PLAYER1627827,action109 </> action135
21.0,Missed Shot,PT10M35.00S,MISS Brunson 6' Driving Floating Jump Shot,1.0,v,1.0,1628973.0,Brunson,J. Brunson,0.0,,,6.0,Missed,Driving Floating Jump Shot,1610612742.0,DAL,1.0,-62.0,10.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/21/3f38f5b0-c3cb-2288-d025-9e305f1ba099_1280x720.mp4,28580,train-28580,MISS PLAYER1628973 6' Driving Floating Jump Shot,PLAYER1628973,action97
23.0 </> 24.0,Missed Shot </> Offensive Rebound,PT10M16.00S </> PT10M13.00S,MISS Rubio 26' 3PT Jump Shot </> Ingles REBOUND (Off:1 Def:0),1.0 </> 0.0,h </> h,1.0 </> 1.0,201937.0 </> 204060.0,Rubio </> Ingles,R. Rubio </> J. Ingles,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612762.0 </> 1610612762.0,UTA </> UTA,1.0 </> 1.0,-175.0 </> 0.0,191.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/23/50b28026-7267-f585-e3e7-6929988fbec4_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/24/8570ee88-755b-797e-0e2c-aee4ff0e5486_1280x720.mp4,28581 </> 28582,train-28581 </> train-28582,MISS PLAYER201937 26' 3PT Jump Shot </> PLAYER204060 OFFENSIVE REBOUND ,PLAYER201937 </> PLAYER204060,action109 </> action135
25.0 </> 26.0,Missed Shot </> Defensive Rebound,PT10M01.00S </> PT09M58.00S,MISS Favors 15' Pullup Jump Shot </> Mejri REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,202324.0 </> 1626257.0,Favors </> Mejri,D. Favors </> S. Mejri,0.0 </> 0.0, </> , </> ,15.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612762.0 </> 1610612742.0,UTA </> DAL,1.0 </> 1.0,152.0 </> 0.0,-1.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/25/3643aecd-9e5b-4166-d1c6-8a2cc4a0fdd7_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/26/9f8dda8c-4fbf-525b-7b3e-e647a2ebda0d_1280x720.mp4,28583 </> 28584,train-28583 </> train-28584,MISS PLAYER202324 15' Pullup Jump Shot </> PLAYER1626257 DEFENSIVE REBOUND ,PLAYER202324 </> PLAYER1626257,action111 </> action135
27.0 </> 28.0,Missed Shot </> Offensive Rebound,PT09M53.00S </> PT09M49.00S,MISS Nowitzki 26' 3PT Jump Shot </> Hardaway Jr. REBOUND (Off:1 Def:0),1.0 </> 0.0,v </> v,1.0 </> 1.0,1717.0 </> 203501.0,Nowitzki </> Hardaway Jr.,D. Nowitzki </> T. Hardaway Jr.,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612742.0 </> 1610612742.0,DAL </> DAL,1.0 </> 1.0,-111.0 </> 0.0,232.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/27/c421c0d6-76b5-14b8-2518-ad1531b76855_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/28/9d322ea6-9830-0eb6-5e76-f9556a83d643_1280x720.mp4,28585 </> 28586,train-28585 </> train-28586,MISS PLAYER1717 26' 3PT Jump Shot </> PLAYER203501 OFFENSIVE REBOUND ,PLAYER1717 </> PLAYER203501,action109 </> action135
29.0 </> 30.0,Missed Shot </> Defensive Rebound,PT09M42.00S </> PT09M39.00S,MISS Mejri 12' Floating Jump Shot </> Gobert REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,1626257.0 </> 203497.0,Mejri </> Gobert,S. Mejri </> R. Gobert,0.0 </> 0.0, </> , </> ,12.0 </> 0.0,Missed </> ,Floating Jump shot </> Unknown,1610612742.0 </> 1610612762.0,DAL </> UTA,1.0 </> 1.0,23.0 </> 0.0,121.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/29/6f852ff4-5c9f-455c-01c6-1e54cd85fbd8_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/30/52b73622-6af9-233a-db4c-6ac9e3a0c4df_1280x720.mp4,28587 </> 28588,train-28587 </> train-28588,MISS PLAYER1626257 12' Floating Jump Shot </> PLAYER203497 DEFENSIVE REBOUND ,PLAYER1626257 </> PLAYER203497,action105 </> action135
31.0 </> 33.0,Turnover </> Made Shot,PT09M30.00S </> PT09M26.00S,Mitchell Bad Pass Turnover (P1.T1) </> Finney-Smith 1' Running Dunk (2 PTS) (Hardaway Jr. 1 AST),0.0 </> 1.0,h </> v,1.0 </> 1.0,1628378.0 </> 1627827.0,Mitchell </> Finney-Smith,D. Mitchell </> D. Finney-Smith,0.0 </> 7.0, </> 4, </> 3,0.0 </> 1.0, </> Made,Bad Pass </> Running Dunk Shot,1610612762.0 </> 1610612742.0,UTA </> DAL,1.0 </> 1.0,0.0 </> 5.0,0.0 </> 10.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/31/d80cbef4-269d-5e60-0a6e-adb0345d8b90_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/33/39edf23d-33f8-2f7b-9ec6-db343a3d4a8f_1280x720.mp4,28589 </> 28590,train-28589 </> train-28590,PLAYER1628378 Bad Pass Turnover  </> PLAYER1627827 1' Running Dunk (Hardaway AST),PLAYER1628378 </> PLAYER1627827,action143 </> action72
35.0 </> 36.0,Missed Shot </> Defensive Rebound,PT09M10.00S </> PT09M08.00S,MISS Ingles 24' 3PT Jump Shot </> Nowitzki REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,204060.0 </> 1717.0,Ingles </> Nowitzki,J. Ingles </> D. Nowitzki,0.0 </> 0.0, </> , </> ,24.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612762.0 </> 1610612742.0,UTA </> DAL,1.0 </> 1.0,234.0 </> 0.0,27.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/35/8592e6d4-d1df-d9c4-d0ee-f7dda65141e2_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/36/36628195-e5da-ae54-334e-ae249ccd9086_1280x720.mp4,28591 </> 28592,train-28591 </> train-28592,MISS PLAYER204060 24' 3PT Jump Shot </> PLAYER1717 DEFENSIVE REBOUND ,PLAYER204060 </> PLAYER1717,action109 </> action135
37.0 </> 38.0,Missed Shot </> Defensive Rebound,PT08M49.00S </> PT08M45.00S,MISS Brunson 15' Step Back Jump Shot </> Mitchell REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1628973.0 </> 1628378.0,Brunson </> Mitchell,J. Brunson </> D. Mitchell,0.0 </> 0.0, </> , </> ,15.0 </> 0.0,Missed </> ,Step Back Jump shot </> Unknown,1610612742.0 </> 1610612762.0,DAL </> UTA,1.0 </> 1.0,-31.0 </> 0.0,142.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/37/98c4de13-7992-53e4-dc4a-58b02c2df6d4_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/38/3b6f6b15-d31a-5a1c-1dcf-49a2c9801009_1280x720.mp4,28593 </> 28594,train-28593 </> train-28594,MISS PLAYER1628973 15' Step Back Jump Shot </> PLAYER1628378 DEFENSIVE REBOUND ,PLAYER1628973 </> PLAYER1628378,action126 </> action135
39.0,Foul,PT08M42.00S,Nowitzki S.FOUL (P1.T2) (M.Smith),0.0,v,1.0,1717.0,Nowitzki,D. Nowitzki,0.0,,,0.0,,Shooting,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/39/da58243b-a7f2-516e-173f-e98948c5210f_1280x720.mp4,28595,train-28595,PLAYER1717 S.FOUL ,PLAYER1717,action18
43.0,Made Shot,PT08M21.00S,Finney-Smith 14' Floating Jump Shot (4 PTS),1.0,v,1.0,1627827.0,Finney-Smith,D. Finney-Smith,11.0,6,5,14.0,Made,Floating Jump shot,1610612742.0,DAL,1.0,-60.0,125.0,https://videos.nba.com/nba/pbp/media/2019/02/23/0021800893/43/1c12c65a-5b30-b696-c1ab-d31e79744a25_1280x720.mp4,28596,train-28596,PLAYER1627827 14' Floating Jump Shot ,PLAYER1627827,action59
