actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball McGee vs. Cousins: Tip to Green,0.0,h,1.0,201580.0,McGee,J. McGee,0.0,,,0.0,,,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/4/142eaf47-4796-ae84-c0c5-3b973a6e3a20_1280x720.mp4,37052,val-3463,Jump Ball PLAYER201580 vs. PLAYER202326: Tip to PLAYER203110,PLAYER201580 PLAYER202326 PLAYER203110,action41
7.0,Made Shot,PT11M47.00S,Thompson 26' 3PT Jump Shot (3 PTS) (Durant 1 AST),1.0,v,1.0,202691.0,Thompson,K. Thompson,3.0,3,0,26.0,Made,Jump Shot,1610612744.0,GSW,1.0,168.0,193.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/7/910bea45-37b4-9868-7ed5-81d4965832f5_1280x720.mp4,37053,val-3464,PLAYER202691 26' 3PT Jump Shot (PLAYER201142 AST),PLAYER202691 PLAYER201142,action63
9.0 </> 10.0,Missed Shot </> Defensive Rebound,PT11M33.00S </> PT11M29.00S,MISS Caldwell-Pope 26' 3PT Jump Shot </> Green REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,203484.0 </> 203110.0,Caldwell-Pope </> Green,K. Caldwell-Pope </> D. Green,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612747.0 </> 1610612744.0,LAL </> GSW,1.0 </> 1.0,-124.0 </> 0.0,225.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/9/5d6eb3f1-2b6e-06fc-3e00-1e584fb85f06_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/10/8ae38da0-d2f0-51bb-8963-72176cd72003_1280x720.mp4,37054 </> 37055,val-3465 </> val-3466,MISS PLAYER203484 26' 3PT Jump Shot </> PLAYER203110 DEFENSIVE REBOUND ,PLAYER203484 </> PLAYER203110,action109 </> action135
12.0 </> 13.0,Missed Shot </> Defensive Rebound,PT11M19.00S </> PT11M17.00S,MISS Curry 20' Jump Shot </> McGee REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,201939.0 </> 201580.0,Curry </> McGee,S. Curry </> J. McGee,0.0 </> 0.0, </> , </> ,20.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612747.0,GSW </> LAL,1.0 </> 1.0,-197.0 </> 0.0,8.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/12/697963fb-3d79-4546-c56d-9954c54501ce_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/13/3d331e48-0fe5-a05c-c6ad-2d0a8cab2434_1280x720.mp4,37056 </> 37057,val-3467 </> val-3468,MISS PLAYER201939 20' Jump Shot </> PLAYER201580 DEFENSIVE REBOUND ,PLAYER201939 </> PLAYER201580,action109 </> action135
14.0,Made Shot,PT11M15.00S,McGee 1' Layup (2 PTS) (Caldwell-Pope 1 AST),1.0,h,1.0,201580.0,McGee,J. McGee,5.0,3,2,1.0,Made,Layup Shot,1610612747.0,LAL,1.0,2.0,5.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/14/5d979bfa-7634-b554-7148-a40891abb3b4_1280x720.mp4,37058,val-3469,PLAYER201580 1' Layup (PLAYER203484 AST),PLAYER201580 PLAYER203484,action64
16.0,Made Shot,PT10M54.00S,Cousins 9' Turnaround Fadeaway Bank Jump Shot (2 PTS),1.0,v,1.0,202326.0,Cousins,D. Cousins,7.0,5,2,9.0,Made,Turnaround Fadeaway Bank Jump Shot,1610612744.0,GSW,1.0,-81.0,33.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/16/8626a1f0-432f-60b3-ae29-7bda3f0de687_1280x720.mp4,37059,val-3470,PLAYER202326 9' Turnaround Fadeaway Bank Jump Shot ,PLAYER202326,action84
17.0,Foul,PT10M42.00S,Durant P.FOUL (P1.T1) (K.Scott),0.0,v,1.0,201142.0,Durant,K. Durant,0.0,,,0.0,,Personal,1610612744.0,GSW,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/17/8673e49a-faba-2905-634d-437bd28219c3_1280x720.mp4,37060,val-3471,PLAYER201142 P.FOUL ,PLAYER201142,action16
19.0 </> 20.0,Missed Shot </> Defensive Rebound,PT10M35.00S </> PT10M35.00S,MISS Rondo 4' Driving Layup </> Durant REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,200765.0 </> 201142.0,Rondo </> Durant,R. Rondo </> K. Durant,0.0 </> 0.0, </> , </> ,4.0 </> 0.0,Missed </> ,Driving Layup Shot </> Unknown,1610612747.0 </> 1610612744.0,LAL </> GSW,1.0 </> 1.0,-37.0 </> 0.0,13.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/19/254e1c7b-45de-db92-fdf8-17aeb8a57516_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/20/8dc616ea-30b3-4c72-c588-3bbe5bc7ee65_1280x720.mp4,37061 </> 37062,val-3472 </> val-3473,MISS PLAYER200765 4' Driving Layup </> PLAYER201142 DEFENSIVE REBOUND ,PLAYER200765 </> PLAYER201142,action99 </> action135
21.0 </> 22.0,Missed Shot </> Offensive Rebound,PT10M30.00S </> PT10M26.00S,MISS Thompson 25' 3PT Running Pull-Up Jump Shot </> Cousins REBOUND (Off:1 Def:0),1.0 </> 0.0,v </> v,1.0 </> 1.0,202691.0 </> 202326.0,Thompson </> Cousins,K. Thompson </> D. Cousins,0.0 </> 0.0, </> , </> ,25.0 </> 0.0,Missed </> ,Running Pull-Up Jump Shot </> Unknown,1610612744.0 </> 1610612744.0,GSW </> GSW,1.0 </> 1.0,150.0 </> 0.0,206.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/21/6d4c25c3-4407-67a0-5ca0-944d93929ceb_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/22/d061cb7e-b5b8-3aef-4f05-f7e9896303f4_1280x720.mp4,37063 </> 37064,val-3474 </> val-3475,MISS PLAYER202691 25' 3PT Running Pull-Up Jump Shot </> PLAYER202326 OFFENSIVE REBOUND ,PLAYER202691 </> PLAYER202326,action122 </> action135
23.0 </> 24.0,Missed Shot </> Defensive Rebound,PT10M24.00S </> PT10M22.00S,MISS Cousins 3' Putback Layup </> Caldwell-Pope REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,202326.0 </> 203484.0,Cousins </> Caldwell-Pope,D. Cousins </> K. Caldwell-Pope,0.0 </> 0.0, </> , </> ,3.0 </> 0.0,Missed </> ,Putback Layup Shot </> Unknown,1610612744.0 </> 1610612747.0,GSW </> LAL,1.0 </> 1.0,-19.0 </> 0.0,18.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/23/dc4976dd-9869-25d7-45a0-2770aca212a6_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/24/d388c71a-51fd-50c8-7dfc-7ca005ba773d_1280x720.mp4,37065 </> 37066,val-3476 </> val-3477,MISS PLAYER202326 3' Putback Layup </> PLAYER203484 DEFENSIVE REBOUND ,PLAYER202326 </> PLAYER203484,action113 </> action135
25.0 </> 27.0,Missed Shot </> Defensive Rebound,PT10M18.00S </> PT10M14.00S,MISS Wagner 2' Running Layup </> Thompson REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1629021.0 </> 202691.0,Wagner </> Thompson,M. Wagner </> K. Thompson,0.0 </> 0.0, </> , </> ,2.0 </> 0.0,Missed </> ,Running Layup Shot </> Unknown,1610612747.0 </> 1610612744.0,LAL </> GSW,1.0 </> 1.0,19.0 </> 0.0,10.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/25/f8f0a99d-2700-e9e8-3ee4-e0debf864202_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/27/52dd75f5-de4b-743e-3076-ad708c00770d_1280x720.mp4,37067 </> 37068,val-3478 </> val-3479,MISS PLAYER1629021 2' Running Layup </> PLAYER202691 DEFENSIVE REBOUND ,PLAYER1629021 </> PLAYER202691,action121 </> action135
30.0,Turnover,PT09M54.00S,Durant Step Out of Bounds Turnover (P1.T1),0.0,v,1.0,201142.0,Durant,K. Durant,0.0,,,0.0,,Step Out of Bounds Turnover,1610612744.0,GSW,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/04/04/0021801179/30/3e2cad33-b605-3714-2db7-ac9aa3ded016_1280x720.mp4,37069,val-3480,PLAYER201142 Step Out of Bounds Turnover ,PLAYER201142,action162
