actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Durant vs. Zubac: Tip to James,0.0,h,1.0,201142.0,Durant,K. Durant,0.0,,,0.0,,,1610612744.0,GSW,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/4/9e3ad00e-cbb1-4c7a-8667-ae3fda8110a8_1280x720.mp4,5531,train-5531,Jump PLAYER1628366 PLAYER201142 vs. PLAYER1627826: Tip to PLAYER2544,PLAYER1628366 PLAYER201142 PLAYER1627826 PLAYER2544,action41
7.0,Turnover,PT11M42.00S,Ball Bad Pass Turnover (P1.T1),0.0,v,1.0,1628366.0,Ball,L. Ball,0.0,,,0.0,,Bad Pass,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/7/fd250bb7-f90a-cabf-10e5-18ccf5bc054b_1280x720.mp4,5532,train-5532,PLAYER1628366 Bad Pass Turnover ,PLAYER1628366,action143
9.0,Made Shot,PT11M37.00S,Durant 27' 3PT Jump Shot (3 PTS) (Green 1 AST),1.0,h,1.0,201142.0,Durant,K. Durant,3.0,0,3,27.0,Made,Jump Shot,1610612744.0,GSW,1.0,-25.0,265.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/9/25f35156-9413-0bfe-8558-16777b36874a_1280x720.mp4,5533,train-5533,PLAYER201142 27' 3PT Jump Shot (PLAYER203110 AST),PLAYER201142 PLAYER203110,action63
11.0,Made Shot,PT11M18.00S,Kuzma 26' 3PT Pullup Jump Shot (3 PTS) (James 1 AST),1.0,v,1.0,1628398.0,Kuzma,K. Kuzma,6.0,3,3,26.0,Made,Pullup Jump shot,1610612747.0,LAL,1.0,17.0,261.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/11/0ad32102-c233-b7b3-babe-d2f2d62ef485_1280x720.mp4,5534,train-5534,PLAYER1628398 26' 3PT Pullup Jump Shot (PLAYER2544 AST),PLAYER1628398 PLAYER2544,action65
13.0 </> 14.0,Missed Shot </> Defensive Rebound,PT11M00.00S </> PT10M58.00S,MISS Curry 19' Jump Shot </> James REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,201939.0 </> 2544.0,Curry </> James,S. Curry </> L. James,0.0 </> 0.0, </> , </> ,19.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612747.0,GSW </> LAL,1.0 </> 1.0,-111.0 </> 0.0,152.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/13/36eb4707-d424-124a-629e-52ce9ca0dfe0_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/14/17e209db-83f8-fa13-6a7a-d2b5e7fc30c7_1280x720.mp4,5535 </> 5536,train-5535 </> train-5536,MISS PLAYER201939 19' Jump Shot </> PLAYER2544 DEFENSIVE REBOUND ,PLAYER201939 </> PLAYER2544,action109 </> action135
19.0,Offensive Rebound,PT10M04.00S,Zubac REBOUND (Off:1 Def:0),0.0,v,1.0,1627826.0,Zubac,I. Zubac,0.0,,,0.0,,Unknown,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/19/e3981bf5-3ff9-8cb6-a6f1-2cd9d77af34d_1280x720.mp4,5537,train-5537,PLAYER1627826 OFFENSIVE REBOUND ,PLAYER1627826,action135
20.0,Made Shot,PT10M03.00S,Zubac 3' Putback Layup (2 PTS),1.0,v,1.0,1627826.0,Zubac,I. Zubac,12.0,7,5,3.0,Made,Putback Layup Shot,1610612747.0,LAL,1.0,20.0,24.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/20/06fded23-72ce-f4b9-0761-a43530b5ff61_1280x720.mp4,5538,train-5538,PLAYER1627826 3' Putback Layup ,PLAYER1627826,action67
21.0 </> 22.0,Missed Shot </> Defensive Rebound,PT09M46.00S </> PT09M44.00S,MISS Looney 3PT Jump Shot </> Kuzma REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1626172.0 </> 1628398.0,Looney </> Kuzma,K. Looney </> K. Kuzma,0.0 </> 0.0, </> , </> ,0.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612747.0,GSW </> LAL,1.0 </> 1.0,-229.0 </> 0.0,20.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/21/a5ac57cc-f05d-ac84-670f-96b04764ae45_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/22/9f56f067-dd5d-ae2d-5492-bfc3cb4939b0_1280x720.mp4,5539 </> 5540,train-5539 </> train-5540,MISS PLAYER1626172 3PT Jump Shot </> PLAYER1628398 DEFENSIVE REBOUND ,PLAYER1626172 </> PLAYER1628398,action109 </> action135
23.0 </> 24.0,Missed Shot </> Defensive Rebound,PT09M33.00S </> PT09M31.00S,MISS Ball 3PT Step Back Jump Shot </> Green REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1628366.0 </> 203110.0,Ball </> Green,L. Ball </> D. Green,0.0 </> 0.0, </> , </> ,0.0 </> 0.0,Missed </> ,Step Back Jump shot </> Unknown,1610612747.0 </> 1610612744.0,LAL </> GSW,1.0 </> 1.0,229.0 </> 0.0,13.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/23/b2ce798a-ed52-d1be-4bd6-4efb6fef2649_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/24/139188cf-0fc2-0f5e-fa92-37e3fa57de80_1280x720.mp4,5541 </> 5542,train-5541 </> train-5542,MISS PLAYER1628366 3PT Step Back Jump Shot </> PLAYER203110 DEFENSIVE REBOUND ,PLAYER1628366 </> PLAYER203110,action126 </> action135
25.0,Foul,PT09M25.00S,Zubac S.FOUL (P1.T1) (R.Mott),0.0,v,1.0,1627826.0,Zubac,I. Zubac,0.0,,,0.0,,Shooting,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/25/eb14fa92-fed1-c6b6-5cc5-f3eb02258144_1280x720.mp4,5543,train-5543,PLAYER1627826 S.FOUL ,PLAYER1627826,action18
29.0,Foul,PT09M19.00S,Curry S.FOUL (P1.T1) (M.Davis),0.0,h,1.0,201939.0,Curry,S. Curry,0.0,,,0.0,,Shooting,1610612744.0,GSW,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/29/b5fc5d40-165b-5f32-9583-bc44b084a288_1280x720.mp4,5544,train-5544,PLAYER201939 S.FOUL ,PLAYER201939,action18
33.0 </> 34.0,Missed Shot </> Defensive Rebound,PT09M05.00S </> PT09M03.00S,MISS Green 27' 3PT Jump Shot </> James REBOUND (Off:0 Def:2),1.0 </> 0.0,h </> v,1.0 </> 1.0,203110.0 </> 2544.0,Green </> James,D. Green </> L. James,0.0 </> 0.0, </> , </> ,27.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612747.0,GSW </> LAL,1.0 </> 1.0,-33.0 </> 0.0,272.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/33/91fe91d7-942b-e253-d3fa-e963c3d92e81_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/34/8320af67-84a9-4a00-abec-a3c33019b1f2_1280x720.mp4,5545 </> 5546,train-5545 </> train-5546,MISS PLAYER203110 27' 3PT Jump Shot </> PLAYER2544 DEFENSIVE REBOUND ,PLAYER203110 </> PLAYER2544,action109 </> action135
35.0 </> 36.0,Missed Shot </> Defensive Rebound,PT08M57.00S </> PT08M56.00S,MISS James 11' Fadeaway Jumper </> Green REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,2544.0 </> 203110.0,James </> Green,L. James </> D. Green,0.0 </> 0.0, </> , </> ,11.0 </> 0.0,Missed </> ,Fadeaway Jump Shot </> Unknown,1610612747.0 </> 1610612744.0,LAL </> GSW,1.0 </> 1.0,-97.0 </> 0.0,52.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/35/3441dde1-05ba-e5b2-aa07-04ae9228365f_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/36/e01501de-fcee-6b2f-21c3-60eb6c4492d1_1280x720.mp4,5547 </> 5548,train-5547 </> train-5548,MISS PLAYER2544 11' Fadeaway Jumper </> PLAYER203110 DEFENSIVE REBOUND ,PLAYER2544 </> PLAYER203110,action103 </> action135
37.0 </> 38.0,Missed Shot </> Offensive Rebound,PT08M46.00S </> PT08M45.00S,MISS Thompson 11' Driving Floating Jump Shot </> Looney REBOUND (Off:1 Def:0),1.0 </> 0.0,h </> h,1.0 </> 1.0,202691.0 </> 1626172.0,Thompson </> Looney,K. Thompson </> K. Looney,0.0 </> 0.0, </> , </> ,11.0 </> 0.0,Missed </> ,Driving Floating Jump Shot </> Unknown,1610612744.0 </> 1610612744.0,GSW </> GSW,1.0 </> 1.0,-3.0 </> 0.0,111.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/37/fdce027a-9778-5933-c2ec-41c581a21b73_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/38/60226412-d636-4b58-8345-575b5b2c0d9e_1280x720.mp4,5549 </> 5550,train-5549 </> train-5550,MISS PLAYER202691 11' Driving Floating Jump Shot </> PLAYER1626172 OFFENSIVE REBOUND ,PLAYER202691 </> PLAYER1626172,action97 </> action135
39.0 </> 40.0,Missed Shot </> Defensive Rebound,PT08M38.00S </> PT08M36.00S,MISS Thompson 17' Jump Shot </> Kuzma REBOUND (Off:0 Def:2),1.0 </> 0.0,h </> v,1.0 </> 1.0,202691.0 </> 1628398.0,Thompson </> Kuzma,K. Thompson </> K. Kuzma,0.0 </> 0.0, </> , </> ,17.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612747.0,GSW </> LAL,1.0 </> 1.0,-98.0 </> 0.0,143.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/39/bf867934-c3e4-fc15-f323-c7ae14345779_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/40/29639641-00d6-6a47-a4f4-36316b43a3ed_1280x720.mp4,5551 </> 5552,train-5551 </> train-5552,MISS PLAYER202691 17' Jump Shot </> PLAYER1628398 DEFENSIVE REBOUND ,PLAYER202691 </> PLAYER1628398,action109 </> action135
41.0 </> 43.0 </> 44.0,Turnover </> Missed Shot </> Defensive Rebound,PT08M34.00S </> PT08M29.00S </> PT08M27.00S,James Lost Ball Turnover (P1.T2) </> MISS Thompson 3PT Jump Shot </> Ingram REBOUND (Off:0 Def:1),0.0 </> 1.0 </> 0.0,v </> h </> v,1.0 </> 1.0 </> 1.0,2544.0 </> 202691.0 </> 1627742.0,James </> Thompson </> Ingram,L. James </> K. Thompson </> B. Ingram,0.0 </> 0.0 </> 0.0, </>  </> , </>  </> ,0.0 </> 0.0 </> 0.0, </> Missed </> ,Lost Ball </> Jump Shot </> Unknown,1610612747.0 </> 1610612744.0 </> 1610612747.0,LAL </> GSW </> LAL,1.0 </> 1.0 </> 1.0,0.0 </> -228.0 </> 0.0,0.0 </> 16.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/41/b9a2c9ea-a995-06d8-c19e-53088662e9e9_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/43/9324db5c-0864-a18f-cf7e-1dd7a16d3124_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/44/3555f3f9-1e54-a0e5-0b6f-4a38ba1caef8_1280x720.mp4,5553 </> 5554 </> 5555,train-5553 </> train-5554 </> train-5555,PLAYER2544 Lost PLAYER1628366 Turnover  </> MISS PLAYER202691 3PT Jump Shot </> PLAYER1627742 DEFENSIVE REBOUND ,PLAYER2544 PLAYER1628366 </> PLAYER202691 </> PLAYER1627742,action153 </> action109 </> action135
45.0 </> 47.0,Missed Shot </> Defensive Rebound,PT08M15.00S </> PT08M14.00S,MISS Ingram 5' Layup </> Durant REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1627742.0 </> 201142.0,Ingram </> Durant,B. Ingram </> K. Durant,0.0 </> 0.0, </> , </> ,5.0 </> 0.0,Missed </> ,Layup Shot </> Unknown,1610612747.0 </> 1610612744.0,LAL </> GSW,1.0 </> 1.0,5.0 </> 0.0,45.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/45/d49501f3-0624-e402-a0f1-af1d0636984b_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/47/faa9a365-007c-a3c6-5e95-1b4d388b6451_1280x720.mp4,5556 </> 5557,train-5556 </> train-5557,MISS PLAYER1627742 5' Layup </> PLAYER201142 DEFENSIVE REBOUND ,PLAYER1627742 </> PLAYER201142,action110 </> action135
48.0 </> 50.0,Turnover </> Foul,PT08M09.00S </> PT08M06.00S,Durant Bad Pass Turnover (P1.T1) </> Durant S.FOUL (P1.T2) (K.Cutler),0.0 </> 0.0,h </> h,1.0 </> 1.0,201142.0 </> 201142.0,Durant </> Durant,K. Durant </> K. Durant,0.0 </> 0.0, </> , </> ,0.0 </> 0.0, </> ,Bad Pass </> Shooting,1610612744.0 </> 1610612744.0,GSW </> GSW,1.0 </> 1.0,0.0 </> 0.0,0.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/48/12a7c160-0b3c-d8c6-f4d7-cfb5b9e70a07_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/50/03b36f5f-80b8-571a-abd9-ca089d3a540b_1280x720.mp4,5558 </> 5559,train-5558 </> train-5559,PLAYER201142 Bad Pass Turnover  </> PLAYER201142 S.FOUL ,PLAYER201142 </> PLAYER201142,action143 </> action18
54.0,Defensive Rebound,PT08M04.00S,Durant REBOUND (Off:0 Def:2),0.0,h,1.0,201142.0,Durant,K. Durant,0.0,,,0.0,,Unknown,1610612744.0,GSW,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/54/6a39a06d-9c79-3d2c-741a-dfed0e9637d5_1280x720.mp4,5560,train-5560,PLAYER201142 DEFENSIVE REBOUND ,PLAYER201142,action135
55.0,Made Shot,PT07M50.00S,Looney 2' Layup (4 PTS) (Thompson 2 AST),1.0,h,1.0,1626172.0,Looney,K. Looney,19.0,10,9,2.0,Made,Layup Shot,1610612744.0,GSW,1.0,13.0,10.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/55/d5967a56-de07-826c-98fa-b098431c8ef8_1280x720.mp4,5561,train-5561,PLAYER1626172 2' Layup (PLAYER202691 AST),PLAYER1626172 PLAYER202691,action64
57.0,Turnover,PT07M33.00S,Ingram Lost Ball Turnover (P1.T3),0.0,v,1.0,1627742.0,Ingram,B. Ingram,0.0,,,0.0,,Lost Ball,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/57/d3e747cd-765d-42b5-422b-b9e23d3e7dba_1280x720.mp4,5562,train-5562,PLAYER1627742 Lost PLAYER1628366 Turnover ,PLAYER1627742 PLAYER1628366,action153
59.0,Made Shot,PT07M27.00S,Durant 3PT Pullup Jump Shot (8 PTS) (Green 2 AST),1.0,h,1.0,201142.0,Durant,K. Durant,22.0,10,12,0.0,Made,Pullup Jump shot,1610612744.0,GSW,1.0,230.0,48.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/59/389dcb80-05ae-5f00-192c-de2cb952d1f3_1280x720.mp4,5563,train-5563,PLAYER201142 3PT Pullup Jump Shot (PLAYER203110 AST),PLAYER201142 PLAYER203110,action65
61.0,Missed Shot,PT07M07.00S,MISS Kuzma 10' Turnaround Hook Shot,1.0,v,1.0,1628398.0,Kuzma,K. Kuzma,0.0,,,10.0,Missed,Turnaround Hook Shot,1610612747.0,LAL,1.0,-24.0,98.0,https://videos.nba.com/nba/pbp/media/2018/12/25/0021800500/61/2d085dd1-9bce-fd1f-d14e-ffe4075e91ce_1280x720.mp4,5564,train-5564,MISS PLAYER1628398 10' Turnaround Hook Shot,PLAYER1628398,action132
