actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Powell vs. Poeltl: Tip to Nowitzki,0.0,h,1.0,203939.0,Powell,D. Powell,0.0,,,0.0,,,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/4/dd28b673-74fb-e329-54d7-14dd2fba6175_1280x720.mp4,17589,train-17589,Jump Ball PLAYER203939 vs. PLAYER1627751: Tip to PLAYER1717,PLAYER203939 PLAYER1627751 PLAYER1717,action41
7.0 </> 8.0,Missed Shot </> Defensive Rebound,PT11M41.00S </> PT11M39.00S,MISS Powell 1' Alley Oop Layup </> White REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,203939.0 </> 1628401.0,Powell </> White,D. Powell </> D. White,0.0 </> 0.0, </> , </> ,1.0 </> 0.0,Missed </> ,Alley Oop Layup shot </> Unknown,1610612742.0 </> 1610612759.0,DAL </> SAS,1.0 </> 1.0,9.0 </> 0.0,8.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/7/403f5c8e-52cf-875a-e141-798b94195295_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/8/f41e81f9-3e88-09f5-aeec-09bf7127471f_1280x720.mp4,17590 </> 17591,train-17590 </> train-17591,MISS PLAYER203939 1' Alley Oop Layup </> PLAYER1628401 DEFENSIVE REBOUND ,PLAYER203939 </> PLAYER1628401,action89 </> action135
9.0 </> 10.0,Missed Shot </> Offensive Rebound,PT11M17.00S </> PT11M14.00S,MISS Aldridge 3PT Jump Shot </> White REBOUND (Off:1 Def:1),1.0 </> 0.0,v </> v,1.0 </> 1.0,200746.0 </> 1628401.0,Aldridge </> White,L. Aldridge </> D. White,0.0 </> 0.0, </> , </> ,0.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612759.0 </> 1610612759.0,SAS </> SAS,1.0 </> 1.0,-228.0 </> 0.0,18.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/9/49b9f34b-8fcd-dfe3-c757-b458b868e749_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/10/227f50b2-1917-67d7-4ac8-a2763e919f36_1280x720.mp4,17592 </> 17593,train-17592 </> train-17593,MISS PLAYER200746 3PT Jump Shot </> PLAYER1628401 OFFENSIVE REBOUND ,PLAYER200746 </> PLAYER1628401,action109 </> action135
11.0,Made Shot,PT11M09.00S,White 22' Pullup Jump Shot (2 PTS) (Poeltl 1 AST),1.0,v,1.0,1628401.0,White,D. White,2.0,2,0,22.0,Made,Pullup Jump shot,1610612759.0,SAS,1.0,170.0,136.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/11/7027316a-6ca4-5b7a-8606-0130dc77b94c_1280x720.mp4,17594,train-17594,PLAYER1628401 22' Pullup Jump Shot (PLAYER1627751 AST),PLAYER1628401 PLAYER1627751,action65
13.0,Made Shot,PT10M49.00S,Nowitzki 16' Turnaround Jump Shot (2 PTS) (Doncic 1 AST),1.0,h,1.0,1717.0,Nowitzki,D. Nowitzki,4.0,2,2,16.0,Made,Turnaround Jump Shot,1610612742.0,DAL,1.0,144.0,70.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/13/827d68e6-e471-29c7-61a5-1616f359583b_1280x720.mp4,17595,train-17595,PLAYER1717 16' Turnaround Jump Shot (PLAYER1629029 AST),PLAYER1717 PLAYER1629029,action87
15.0,Made Shot,PT10M29.00S,Forbes 18' Pullup Jump Shot (2 PTS) (Poeltl 2 AST),1.0,v,1.0,1627854.0,Forbes,B. Forbes,6.0,4,2,18.0,Made,Pullup Jump shot,1610612759.0,SAS,1.0,-128.0,130.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/15/bf599624-28ac-53e4-87e6-18b5833e79bf_1280x720.mp4,17596,train-17596,PLAYER1627854 18' Pullup Jump Shot (PLAYER1627751 AST),PLAYER1627854 PLAYER1627751,action65
17.0,Made Shot,PT10M19.00S,Brunson 14' Pullup Jump Shot (2 PTS),1.0,h,1.0,1628973.0,Brunson,J. Brunson,8.0,4,4,14.0,Made,Pullup Jump shot,1610612742.0,DAL,1.0,-58.0,126.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/17/d9a49a54-98c0-5859-e7dc-90d9be615062_1280x720.mp4,17597,train-17597,PLAYER1628973 14' Pullup Jump Shot ,PLAYER1628973,action65
18.0 </> 19.0,Missed Shot </> Defensive Rebound,PT10M04.00S </> PT10M04.00S,MISS Aldridge 11' Turnaround Fadeaway Shot </> Finney-Smith REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,200746.0 </> 1627827.0,Aldridge </> Finney-Smith,L. Aldridge </> D. Finney-Smith,0.0 </> 0.0, </> , </> ,11.0 </> 0.0,Missed </> ,Turnaround Fadeaway shot </> Unknown,1610612759.0 </> 1610612742.0,SAS </> DAL,1.0 </> 1.0,-114.0 </> 0.0,14.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/18/b60e3daf-6e91-e6df-cd28-ade6f2746acb_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/19/9e35f41e-c8c4-3f96-8be0-e094f08d931a_1280x720.mp4,17598 </> 17599,train-17598 </> train-17599,MISS PLAYER200746 11' Turnaround Fadeaway Shot </> PLAYER1627827 DEFENSIVE REBOUND ,PLAYER200746 </> PLAYER1627827,action131 </> action135
20.0,Turnover,PT09M54.00S,Doncic Bad Pass Turnover (P1.T1),0.0,h,1.0,1629029.0,Doncic,L. Doncic,0.0,,,0.0,,Bad Pass,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/20/d6166beb-42ba-79d2-8f7d-a71b40a5db72_1280x720.mp4,17600,train-17600,PLAYER1629029 Bad Pass Turnover ,PLAYER1629029,action143
22.0 </> 23.0,Missed Shot </> Defensive Rebound,PT09M45.00S </> PT09M41.00S,MISS Forbes 25' 3PT Jump Shot </> Powell REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1627854.0 </> 203939.0,Forbes </> Powell,B. Forbes </> D. Powell,0.0 </> 0.0, </> , </> ,25.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612759.0 </> 1610612742.0,SAS </> DAL,1.0 </> 1.0,-116.0 </> 0.0,219.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/22/feda4fd9-1dc8-324b-c453-621ebb9b143c_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/23/67e9fff7-3037-70ab-ea8e-65ae6d790869_1280x720.mp4,17601 </> 17602,train-17601 </> train-17602,MISS PLAYER1627854 25' 3PT Jump Shot </> PLAYER203939 DEFENSIVE REBOUND ,PLAYER1627854 </> PLAYER203939,action109 </> action135
24.0 </> 25.0,Missed Shot </> Defensive Rebound,PT09M27.00S </> PT09M23.00S,MISS Brunson 10' Driving Floating Jump Shot </> Aldridge REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1628973.0 </> 200746.0,Brunson </> Aldridge,J. Brunson </> L. Aldridge,0.0 </> 0.0, </> , </> ,10.0 </> 0.0,Missed </> ,Driving Floating Jump Shot </> Unknown,1610612742.0 </> 1610612759.0,DAL </> SAS,1.0 </> 1.0,-7.0 </> 0.0,97.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/24/99399bce-9835-7881-3d3a-727ce00ea03a_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/25/e4e142be-490f-58c1-019e-763b0d877ccd_1280x720.mp4,17603 </> 17604,train-17603 </> train-17604,MISS PLAYER1628973 10' Driving Floating Jump Shot </> PLAYER200746 DEFENSIVE REBOUND ,PLAYER1628973 </> PLAYER200746,action97 </> action135
26.0,Made Shot,PT09M17.00S,White 20' Pullup Jump Shot (4 PTS),1.0,v,1.0,1628401.0,White,D. White,10.0,6,4,20.0,Made,Pullup Jump shot,1610612759.0,SAS,1.0,-96.0,171.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/26/f0fb9636-b68e-94d0-df35-d042ea7491c7_1280x720.mp4,17605,train-17605,PLAYER1628401 20' Pullup Jump Shot ,PLAYER1628401,action65
27.0,Made Shot,PT08M59.00S,Finney-Smith 3PT Jump Shot (3 PTS) (Brunson 1 AST),1.0,h,1.0,1627827.0,Finney-Smith,D. Finney-Smith,13.0,6,7,0.0,Made,Jump Shot,1610612742.0,DAL,1.0,-230.0,-8.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/27/7904101f-342f-47cf-7f75-16293713a4c7_1280x720.mp4,17606,train-17606,PLAYER1627827 3PT Jump Shot (PLAYER1628973 AST),PLAYER1627827 PLAYER1628973,action63
29.0,Made Shot,PT08M39.00S,White 24' 3PT Jump Shot (7 PTS) (Forbes 1 AST),1.0,v,1.0,1628401.0,White,D. White,16.0,9,7,24.0,Made,Jump Shot,1610612759.0,SAS,1.0,-144.0,198.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/29/e7c9858e-c2db-8bc3-0b9b-0450ea623e32_1280x720.mp4,17607,train-17607,PLAYER1628401 24' 3PT Jump Shot (PLAYER1627854 AST),PLAYER1628401 PLAYER1627854,action63
31.0 </> 32.0,Missed Shot </> Defensive Rebound,PT08M16.00S </> PT08M13.00S,MISS Doncic 4' Turnaround Hook Shot </> DeRozan REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1629029.0 </> 201942.0,Doncic </> DeRozan,L. Doncic </> D. DeRozan,0.0 </> 0.0, </> , </> ,4.0 </> 0.0,Missed </> ,Turnaround Hook Shot </> Unknown,1610612742.0 </> 1610612759.0,DAL </> SAS,1.0 </> 1.0,-2.0 </> 0.0,42.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/31/713d7184-6dbd-dbf0-3e5d-e62aa8ddcf85_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/12/0021801011/32/4fa87bb8-f08e-6980-2558-fc5451eee37d_1280x720.mp4,17608 </> 17609,train-17608 </> train-17609,MISS PLAYER1629029 4' Turnaround Hook Shot </> PLAYER201942 DEFENSIVE REBOUND ,PLAYER1629029 </> PLAYER201942,action132 </> action135
