actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Jordan vs. Looney: Tip to Smith Jr.,0.0,h,1.0,201599.0,Jordan,D. Jordan,0.0,,,0.0,,,1610612742.0,DAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/4/46b22818-c05f-5b47-95d4-b9af04fc236c_1280x720.mp4,664,train-664,Jump Ball PLAYER201599 vs. PLAYER1626172: Tip to PLAYER1628372,PLAYER201599 PLAYER1626172 PLAYER1628372,action41
7.0,Made Shot,PT11M38.00S,Jordan 1' Turnaround Bank Hook Shot (2 PTS) (Doncic 1 AST),1.0,h,1.0,201599.0,Jordan,D. Jordan,2.0,0,2,1.0,Made,Turnaround Bank Hook Shot,1610612742.0,DAL,1.0,-5.0,10.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/7/94d0ccf4-28ce-ee1c-2a1b-dfde19b98b7d_1280x720.mp4,665,train-665,PLAYER201599 1' Turnaround Bank Hook Shot (PLAYER1629029 AST),PLAYER201599 PLAYER1629029,action83
9.0,Made Shot,PT11M23.00S,Thompson 19' Jump Shot (2 PTS) (Iguodala 1 AST),1.0,v,1.0,202691.0,Thompson,K. Thompson,4.0,2,2,19.0,Made,Jump Shot,1610612744.0,GSW,1.0,-136.0,126.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/9/afd49db9-f9f9-c472-d0ca-100515a9433d_1280x720.mp4,666,train-666,PLAYER202691 19' Jump Shot (PLAYER2738 AST),PLAYER202691 PLAYER2738,action63
11.0,Made Shot,PT11M02.00S,Doncic 26' 3PT Step Back Jump Shot (3 PTS) (Finney-Smith 1 AST),1.0,h,1.0,1629029.0,Doncic,L. Doncic,7.0,2,5,26.0,Made,Step Back Jump shot,1610612742.0,DAL,1.0,-182.0,191.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/11/9a46855b-28f1-a733-ee10-e9bd23a16925_1280x720.mp4,667,train-667,PLAYER1629029 26' 3PT Step Back Jump Shot (PLAYER1627827 AST),PLAYER1629029 PLAYER1627827,action80
13.0,Made Shot,PT10M49.00S,Thompson 22' Jump Shot (4 PTS) (Jerebko 1 AST),1.0,v,1.0,202691.0,Thompson,K. Thompson,9.0,4,5,22.0,Made,Jump Shot,1610612744.0,GSW,1.0,163.0,143.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/13/6696d377-9ec8-24d7-8771-2c25d17e45ec_1280x720.mp4,668,train-668,PLAYER202691 22' Jump Shot (PLAYER201973 AST),PLAYER202691 PLAYER201973,action63
15.0 </> 16.0,Missed Shot </> Defensive Rebound,PT10M34.00S </> PT10M32.00S,MISS Barnes 2' Driving Layup </> Jerebko REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,203084.0 </> 201973.0,Barnes </> Jerebko,H. Barnes </> J. Jerebko,0.0 </> 0.0, </> , </> ,2.0 </> 0.0,Missed </> ,Driving Layup Shot </> Unknown,1610612742.0 </> 1610612744.0,DAL </> GSW,1.0 </> 1.0,3.0 </> 0.0,16.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/15/f947d8b9-76d5-6dcd-9ace-7767e16ad868_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/16/a814d593-9cec-e124-6b84-49dbfcc73bd2_1280x720.mp4,669 </> 670,train-669 </> train-670,MISS PLAYER203084 2' Driving Layup </> PLAYER201973 DEFENSIVE REBOUND ,PLAYER203084 </> PLAYER201973,action99 </> action135
17.0 </> 18.0,Missed Shot </> Defensive Rebound,PT10M21.00S </> PT10M17.00S,MISS Thompson 9' Fadeaway Jumper </> Jordan REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,202691.0 </> 201599.0,Thompson </> Jordan,K. Thompson </> D. Jordan,0.0 </> 0.0, </> , </> ,9.0 </> 0.0,Missed </> ,Fadeaway Jump Shot </> Unknown,1610612744.0 </> 1610612742.0,GSW </> DAL,1.0 </> 1.0,-41.0 </> 0.0,85.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/17/35f6a27e-0e71-7e53-73b0-bc5ab56549ed_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/18/b0c2bde1-3665-3b13-22fd-b6c4c0c82a76_1280x720.mp4,671 </> 672,train-671 </> train-672,MISS PLAYER202691 9' Fadeaway Jumper </> PLAYER201599 DEFENSIVE REBOUND ,PLAYER202691 </> PLAYER201599,action103 </> action135
19.0,Made Shot,PT10M14.00S,Doncic 29' 3PT Pullup Jump Shot (6 PTS),1.0,h,1.0,1629029.0,Doncic,L. Doncic,12.0,4,8,29.0,Made,Pullup Jump shot,1610612742.0,DAL,1.0,-144.0,248.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/19/51011333-4ab8-04b0-d7d1-fc6e7fabed00_1280x720.mp4,673,train-673,PLAYER1629029 29' 3PT Pullup Jump Shot ,PLAYER1629029,action65
21.0 </> 22.0,Missed Shot </> Defensive Rebound,PT09M59.00S </> PT09M57.00S,MISS Iguodala 20' Pullup Jump Shot </> Jordan REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,2738.0 </> 201599.0,Iguodala </> Jordan,A. Iguodala </> D. Jordan,0.0 </> 0.0, </> , </> ,20.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612744.0 </> 1610612742.0,GSW </> DAL,1.0 </> 1.0,185.0 </> 0.0,82.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/21/e1f24b13-4aea-5fcd-90f6-3ce1fcb68fb0_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/22/7a9e512d-f10a-247e-70b7-d13413dd90ce_1280x720.mp4,674 </> 675,train-674 </> train-675,MISS PLAYER2738 20' Pullup Jump Shot </> PLAYER201599 DEFENSIVE REBOUND ,PLAYER2738 </> PLAYER201599,action111 </> action135
23.0 </> 25.0,Foul </> Turnover,PT09M44.00S </> PT09M44.00S,Finney-Smith Offensive Charge Foul (P1.T1) (P.Fraher) </> Finney-Smith Offensive Foul Turnover (P1.T1),0.0 </> 0.0,h </> h,1.0 </> 1.0,1627827.0 </> 1627827.0,Finney-Smith </> Finney-Smith,D. Finney-Smith </> D. Finney-Smith,0.0 </> 0.0, </> , </> ,0.0 </> 0.0, </> ,Offensive Charge </> Offensive Foul Turnover,1610612742.0 </> 1610612742.0,DAL </> DAL,1.0 </> 1.0,0.0 </> 0.0,0.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/23/89471279-51f9-1aba-de73-e8dd62fdd402_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/11/17/0021800232/25/ef3fe09b-c051-da97-d157-d8c84975d9df_1280x720.mp4,676 </> 677,train-676 </> train-677,PLAYER1627827 Offensive Charge Foul  </> PLAYER1627827 Offensive Foul Turnover ,PLAYER1627827 </> PLAYER1627827,action15 </> action155
