actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Marjanovic vs. Aldridge: Tip to Harris,0.0,h,1.0,1626246.0,Marjanovic,B. Marjanovic,0.0,,,0.0,,,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/4/96dda7d7-44d6-9853-88c8-5261fd74e100_1280x720.mp4,4843,train-4843,Jump Ball PLAYER1626246 vs. PLAYER200746: Tip to PLAYER202699,PLAYER1626246 PLAYER200746 PLAYER202699,action41
7.0,Made Shot,PT11M42.00S,Harris 9' Floating Jump Shot (2 PTS) (Marjanovic 1 AST),1.0,h,1.0,202699.0,Harris,T. Harris,2.0,0,2,9.0,Made,Floating Jump shot,1610612746.0,LAC,1.0,-33.0,88.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/7/006991b8-dcc6-b3c0-e6c0-509cccfd2998_1280x720.mp4,4844,train-4844,PLAYER202699 9' Floating Jump Shot (PLAYER1626246 AST),PLAYER202699 PLAYER1626246,action59
9.0 </> 11.0,Made Shot </> Foul,PT11M27.00S </> PT11M27.00S,Aldridge 1' Driving Layup (2 PTS) (White 1 AST) </> Marjanovic S.FOUL (P1.T1) (T.Washington),1.0 </> 0.0,v </> h,1.0 </> 1.0,200746.0 </> 1626246.0,Aldridge </> Marjanovic,L. Aldridge </> B. Marjanovic,4.0 </> 0.0,2 </> ,2 </> ,1.0 </> 0.0,Made </> ,Driving Layup Shot </> Shooting,1610612759.0 </> 1610612746.0,SAS </> LAC,1.0 </> 1.0,13.0 </> 0.0,4.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/9/4808c644-1426-40db-a12b-89b1451a08e1_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/11/775f53f2-02a4-38e7-ad0b-5d1844f67efd_1280x720.mp4,4845 </> 4846,train-4845 </> train-4846,PLAYER200746 1' Driving Layup (PLAYER1628401 AST) </> PLAYER1626246 S.FOUL ,PLAYER200746 PLAYER1628401 </> PLAYER1626246,action53 </> action18
14.0 </> 16.0,Foul </> Turnover,PT11M17.00S </> PT11M17.00S,Gallinari OFF.Foul (P1) (T.Ford) </> Gallinari Offensive Foul Turnover (P1.T1),0.0 </> 0.0,h </> h,1.0 </> 1.0,201568.0 </> 201568.0,Gallinari </> Gallinari,D. Gallinari </> D. Gallinari,0.0 </> 0.0, </> , </> ,0.0 </> 0.0, </> ,Offensive </> Offensive Foul Turnover,1610612746.0 </> 1610612746.0,LAC </> LAC,1.0 </> 1.0,0.0 </> 0.0,0.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/14/7c281e95-a224-054d-8823-f20afa3e8c75_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/16/fd1dd6f3-b14b-c9e1-c1f1-f4ce9992b791_1280x720.mp4,4847 </> 4848,train-4847 </> train-4848,PLAYER201568 OFF.Foul  </> PLAYER201568 Offensive Foul Turnover ,PLAYER201568 </> PLAYER201568,action14 </> action155
17.0,Made Shot,PT10M59.00S,White 14' Pullup Jump Shot (2 PTS),1.0,v,1.0,1628401.0,White,D. White,7.0,5,2,14.0,Made,Pullup Jump shot,1610612759.0,SAS,1.0,87.0,115.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/17/04dee37a-aced-3103-13e9-780fbf023a09_1280x720.mp4,4849,train-4849,PLAYER1628401 14' Pullup Jump Shot ,PLAYER1628401,action65
18.0,Turnover,PT10M53.00S,Harris Traveling Turnover (P1.T2),0.0,h,1.0,202699.0,Harris,T. Harris,0.0,,,0.0,,Traveling,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/18/f6cd6aa1-64fe-b31b-5541-2bb67e8fa1b1_1280x720.mp4,4850,train-4850,PLAYER202699 Traveling Turnover ,PLAYER202699,action163
19.0 </> 20.0,Missed Shot </> Defensive Rebound,PT10M41.00S </> PT10M38.00S,MISS White 17' Fadeaway Jumper </> Bradley REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1628401.0 </> 202340.0,White </> Bradley,D. White </> A. Bradley,0.0 </> 0.0, </> , </> ,17.0 </> 0.0,Missed </> ,Fadeaway Jump Shot </> Unknown,1610612759.0 </> 1610612746.0,SAS </> LAC,1.0 </> 1.0,90.0 </> 0.0,140.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/19/23889d8e-7f65-6f64-eacc-72defeab4729_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/20/c2c01262-d408-6170-44fc-1941f8aaea9f_1280x720.mp4,4851 </> 4852,train-4851 </> train-4852,MISS PLAYER1628401 17' Fadeaway Jumper </> PLAYER202340 DEFENSIVE REBOUND ,PLAYER1628401 </> PLAYER202340,action103 </> action135
21.0 </> 23.0,Made Shot </> Foul,PT10M34.00S </> PT10M34.00S,Marjanovic 1' Layup (2 PTS) (Bradley 1 AST) </> Gay S.FOUL (P1.T1) (T.Maddox),1.0 </> 0.0,h </> v,1.0 </> 1.0,1626246.0 </> 200752.0,Marjanovic </> Gay,B. Marjanovic </> R. Gay,9.0 </> 0.0,5 </> ,4 </> ,1.0 </> 0.0,Made </> ,Layup Shot </> Shooting,1610612746.0 </> 1610612759.0,LAC </> SAS,1.0 </> 1.0,3.0 </> 0.0,8.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/21/bd4c5132-53c3-f1fc-d019-a4660faf0104_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/23/7a6e9d7a-7a87-b317-a746-e13c2f67804f_1280x720.mp4,4853 </> 4854,train-4853 </> train-4854,PLAYER1626246 1' Layup (PLAYER202340 AST) </> PLAYER200752 S.FOUL ,PLAYER1626246 PLAYER202340 </> PLAYER200752,action64 </> action18
26.0,Defensive Rebound,PT10M31.00S,Aldridge REBOUND (Off:0 Def:1),0.0,v,1.0,200746.0,Aldridge,L. Aldridge,0.0,,,0.0,,Unknown,1610612759.0,SAS,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/26/d8ab6d7e-372a-4a26-d2ef-b18fdc16e5b7_1280x720.mp4,4855,train-4855,PLAYER200746 DEFENSIVE REBOUND ,PLAYER200746,action135
27.0 </> 28.0,Missed Shot </> Defensive Rebound,PT10M11.00S </> PT10M08.00S,MISS Aldridge 26' 3PT Jump Shot </> Bradley REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,200746.0 </> 202340.0,Aldridge </> Bradley,L. Aldridge </> A. Bradley,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612759.0 </> 1610612746.0,SAS </> LAC,1.0 </> 1.0,54.0 </> 0.0,251.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/27/a7ce5201-052b-d108-9e31-d8930579eaba_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/29/0021800535/28/431b24d3-420c-ae23-be4f-a0732c5a56a2_1280x720.mp4,4856 </> 4857,train-4856 </> train-4857,MISS PLAYER200746 26' 3PT Jump Shot </> PLAYER202340 DEFENSIVE REBOUND ,PLAYER200746 </> PLAYER202340,action109 </> action135
