actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Embiid vs. Allen: Tip to Russell,0.0,h,1.0,203954.0,Embiid,J. Embiid,0.0,,,0.0,,,1610612755.0,PHI,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/4/f333c83f-fb14-8f30-be4d-201571ad75fa_1280x720.mp4,11622,train-11622,Jump Ball PLAYER203954 vs. PLAYER1628386: Tip to PLAYER1626156,PLAYER203954 PLAYER1628386 PLAYER1626156,action41
7.0 </> 8.0,Missed Shot </> Defensive Rebound,PT11M37.00S </> PT11M35.00S,MISS Hollis-Jefferson 13' Pullup Jump Shot </> Embiid REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1626178.0 </> 203954.0,Hollis-Jefferson </> Embiid,R. Hollis-Jefferson </> J. Embiid,0.0 </> 0.0, </> , </> ,13.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612751.0 </> 1610612755.0,BKN </> PHI,1.0 </> 1.0,56.0 </> 0.0,116.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/7/5d79fda5-c143-cdbf-d4bf-a8d8c436f558_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/8/4704b4e1-0c85-a515-d39a-b1443331326d_1280x720.mp4,11623 </> 11624,train-11623 </> train-11624,MISS PLAYER1626178 13' Pullup Jump Shot </> PLAYER203954 DEFENSIVE REBOUND ,PLAYER1626178 </> PLAYER203954,action111 </> action135
11.0,Foul,PT11M23.00S,Allen S.FOUL (P1.T1) (M.Smith),0.0,v,1.0,1628386.0,Allen,J. Allen,0.0,,,0.0,,Shooting,1610612751.0,BKN,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/11/9d8b41b8-3fc2-2def-98d0-362f34c16d22_1280x720.mp4,11625,train-11625,PLAYER1628386 S.FOUL ,PLAYER1628386,action18
15.0 </> 16.0,Missed Shot </> Defensive Rebound,PT11M12.00S </> PT11M09.00S,MISS Crabbe 26' 3PT Jump Shot </> Embiid REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,203459.0 </> 203954.0,Crabbe </> Embiid,A. Crabbe </> J. Embiid,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612751.0 </> 1610612755.0,BKN </> PHI,1.0 </> 1.0,-46.0 </> 0.0,260.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/15/e3b342e4-c787-b650-79af-04d92ab69e85_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/16/56b115dc-1237-6eac-cd65-d939ad65f834_1280x720.mp4,11626 </> 11627,train-11626 </> train-11627,MISS PLAYER203459 26' 3PT Jump Shot </> PLAYER203954 DEFENSIVE REBOUND ,PLAYER203459 </> PLAYER203954,action109 </> action135
17.0,Made Shot,PT10M58.00S,Korkmaz 28' 3PT Jump Shot (3 PTS) (Embiid 1 AST),1.0,h,1.0,1627788.0,Korkmaz,F. Korkmaz,5.0,0,5,28.0,Made,Jump Shot,1610612755.0,PHI,1.0,-117.0,249.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/17/3a4e6941-5d36-0f65-81c3-d2ae3df81fce_1280x720.mp4,11628,train-11628,PLAYER1627788 28' 3PT Jump Shot (PLAYER203954 AST),PLAYER1627788 PLAYER203954,action63
19.0 </> 20.0,Missed Shot </> Offensive Rebound,PT10M40.00S </> PT10M38.00S,MISS Russell 26' 3PT Pullup Jump Shot </> Allen REBOUND (Off:1 Def:0),1.0 </> 0.0,v </> v,1.0 </> 1.0,1626156.0 </> 1628386.0,Russell </> Allen,D. Russell </> J. Allen,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612751.0 </> 1610612751.0,BKN </> BKN,1.0 </> 1.0,-131.0 </> 0.0,221.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/19/17ce67d9-f976-9a85-a4e8-de35b73613c2_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/20/a91438cf-8006-5dfb-703e-ee8e5682cfe8_1280x720.mp4,11629 </> 11630,train-11629 </> train-11630,MISS PLAYER1626156 26' 3PT Pullup Jump Shot </> PLAYER1628386 OFFENSIVE REBOUND ,PLAYER1626156 </> PLAYER1628386,action111 </> action135
21.0 </> 22.0,Missed Shot </> Defensive Rebound,PT10M36.00S </> PT10M32.00S,MISS Harris 10' Pullup Jump Shot </> Korkmaz REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,203925.0 </> 1627788.0,Harris </> Korkmaz,J. Harris </> F. Korkmaz,0.0 </> 0.0, </> , </> ,10.0 </> 0.0,Missed </> ,Pullup Jump shot </> Unknown,1610612751.0 </> 1610612755.0,BKN </> PHI,1.0 </> 1.0,104.0 </> 0.0,0.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/21/6001914f-9ff8-34bc-4d61-9d3f0fb4fcf4_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/22/29b06f8a-ae4c-6247-dfeb-e60221ab3abb_1280x720.mp4,11631 </> 11632,train-11631 </> train-11632,MISS PLAYER203925 10' Pullup Jump Shot </> PLAYER1627788 DEFENSIVE REBOUND ,PLAYER203925 </> PLAYER1627788,action111 </> action135
23.0 </> 24.0,Missed Shot </> Defensive Rebound,PT10M22.00S </> PT10M19.00S,MISS Embiid 3' Turnaround Jump Shot </> Allen REBOUND (Off:1 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,203954.0 </> 1628386.0,Embiid </> Allen,J. Embiid </> J. Allen,0.0 </> 0.0, </> , </> ,3.0 </> 0.0,Missed </> ,Turnaround Jump Shot </> Unknown,1610612755.0 </> 1610612751.0,PHI </> BKN,1.0 </> 1.0,2.0 </> 0.0,25.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/23/c54d21ba-54c4-629e-b2e3-e2d9db604b56_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/24/16c96964-b121-278c-cb00-01a55f443901_1280x720.mp4,11633 </> 11634,train-11633 </> train-11634,MISS PLAYER203954 3' Turnaround Jump Shot </> PLAYER1628386 DEFENSIVE REBOUND ,PLAYER203954 </> PLAYER1628386,action133 </> action135
25.0,Turnover,PT10M18.00S,Allen Lost Ball Turnover (P1.T1),0.0,v,1.0,1628386.0,Allen,J. Allen,0.0,,,0.0,,Lost Ball,1610612751.0,BKN,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/25/988e591a-1d06-ea79-bd90-bc3286d9971b_1280x720.mp4,11635,train-11635,PLAYER1628386 Lost Ball Turnover ,PLAYER1628386,action153
27.0,Turnover,PT10M14.00S,Simmons Bad Pass Turnover (P1.T1),0.0,h,1.0,1627732.0,Simmons,B. Simmons,0.0,,,0.0,,Bad Pass,1610612755.0,PHI,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/12/0021800408/27/c97d970b-61b9-d780-0a88-ff40ad658eba_1280x720.mp4,11636,train-11636,PLAYER1627732 Bad Pass Turnover ,PLAYER1627732,action143
