actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Ayton vs. Marjanovic: Tip to Melton,0.0,h,1.0,1629028.0,Ayton,D. Ayton,0.0,,,0.0,,,1610612756.0,PHX,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/4/9d0fbae4-3d4e-6f0d-3452-2c8c4a9681ee_1280x720.mp4,16534,train-16534,Jump Ball PLAYER1629028 vs. PLAYER1626246: Tip to PLAYER1629001,PLAYER1629028 PLAYER1626246 PLAYER1629001,action41
7.0,Made Shot,PT11M42.00S,Ayton 17' Jump Shot (2 PTS) (Ariza 1 AST),1.0,h,1.0,1629028.0,Ayton,D. Ayton,2.0,0,2,17.0,Made,Jump Shot,1610612756.0,PHX,1.0,5.0,168.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/7/d967ac11-6c5d-691e-3318-471a1d767009_1280x720.mp4,16535,train-16535,PLAYER1629028 17' Jump Shot (PLAYER2772 AST),PLAYER1629028 PLAYER2772,action63
10.0 </> 11.0,Missed Shot </> Defensive Rebound,PT11M20.00S </> PT11M15.00S,MISS Marjanovic 12' Hook Shot </> Ayton REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1626246.0 </> 1629028.0,Marjanovic </> Ayton,B. Marjanovic </> D. Ayton,0.0 </> 0.0, </> , </> ,12.0 </> 0.0,Missed </> ,Hook Shot </> Unknown,1610612746.0 </> 1610612756.0,LAC </> PHX,1.0 </> 1.0,-98.0 </> 0.0,67.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/10/a02414b5-a2b9-805a-3b3d-9e38470454f3_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/11/c314ec6d-942a-7c39-98eb-2f0dcbb96d42_1280x720.mp4,16536 </> 16537,train-16536 </> train-16537,MISS PLAYER1626246 12' Hook Shot </> PLAYER1629028 DEFENSIVE REBOUND ,PLAYER1626246 </> PLAYER1629028,action107 </> action135
12.0,Turnover,PT11M04.00S,Ariza Out of Bounds Lost Ball Turnover (P1.T1),0.0,h,1.0,2772.0,Ariza,T. Ariza,0.0,,,0.0,,Out of Bounds Lost Ball Turnover,1610612756.0,PHX,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/12/47be95c1-6a74-ebdd-4b3b-df30e950d7d7_1280x720.mp4,16538,train-16538,PLAYER2772 Out of Bounds Lost Ball Turnover ,PLAYER2772,action158
13.0,Made Shot,PT10M54.00S,Harris 3' Driving Layup (2 PTS) (Marjanovic 1 AST),1.0,v,1.0,202699.0,Harris,T. Harris,4.0,2,2,3.0,Made,Driving Layup Shot,1610612746.0,LAC,1.0,-24.0,13.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/13/e597b403-1f85-ee9e-6281-1d794804adee_1280x720.mp4,16539,train-16539,PLAYER202699 3' Driving Layup (PLAYER1626246 AST),PLAYER202699 PLAYER1626246,action53
14.0 </> 15.0,Missed Shot </> Defensive Rebound,PT10M40.00S </> PT10M37.00S,MISS Ariza 12' Driving Floating Jump Shot </> Marjanovic REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,2772.0 </> 1626246.0,Ariza </> Marjanovic,T. Ariza </> B. Marjanovic,0.0 </> 0.0, </> , </> ,12.0 </> 0.0,Missed </> ,Driving Floating Jump Shot </> Unknown,1610612756.0 </> 1610612746.0,PHX </> LAC,1.0 </> 1.0,-3.0 </> 0.0,118.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/14/c42f0c14-5a43-65b1-723c-a732373be8e0_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/15/998204b8-8afa-985e-afe8-558e6bf230f5_1280x720.mp4,16540 </> 16541,train-16540 </> train-16541,MISS PLAYER2772 12' Driving Floating Jump Shot </> PLAYER1626246 DEFENSIVE REBOUND ,PLAYER2772 </> PLAYER1626246,action97 </> action135
16.0,Turnover,PT10M28.00S,Harris Bad Pass Turnover (P1.T1),0.0,v,1.0,202699.0,Harris,T. Harris,0.0,,,0.0,,Bad Pass,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/16/abb3e6ca-00ee-9f27-cd5b-1b7826b3bb39_1280x720.mp4,16542,train-16542,PLAYER202699 Bad Pass Turnover ,PLAYER202699,action143
18.0 </> 19.0,Missed Shot </> Defensive Rebound,PT10M20.00S </> PT10M17.00S,MISS Melton 24' 3PT Jump Shot </> Harris REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1629001.0 </> 202699.0,Melton </> Harris,D. Melton </> T. Harris,0.0 </> 0.0, </> , </> ,24.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612756.0 </> 1610612746.0,PHX </> LAC,1.0 </> 1.0,-239.0 </> 0.0,-1.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/18/283686a8-e908-c473-8f83-30d7bce007a5_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/19/0f7c75f0-6396-b213-7d3e-768aab49194b_1280x720.mp4,16543 </> 16544,train-16543 </> train-16544,MISS PLAYER1629001 24' 3PT Jump Shot </> PLAYER202699 DEFENSIVE REBOUND ,PLAYER1629001 </> PLAYER202699,action109 </> action135
20.0 </> 22.0,Turnover </> Made Shot,PT10M10.00S </> PT10M06.00S,Harris Lost Ball Turnover (P2.T2) </> Melton 4' Running Dunk (2 PTS),0.0 </> 1.0,v </> h,1.0 </> 1.0,202699.0 </> 1629001.0,Harris </> Melton,T. Harris </> D. Melton,0.0 </> 6.0, </> 2, </> 4,0.0 </> 4.0, </> Made,Lost Ball </> Running Dunk Shot,1610612746.0 </> 1610612756.0,LAC </> PHX,1.0 </> 1.0,0.0 </> -43.0,0.0 </> -13.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/20/223572bb-3dbe-9249-328d-b262c514fd81_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/22/d9e7f784-4c28-5bde-f1f6-6c865843c822_1280x720.mp4,16545 </> 16546,train-16545 </> train-16546,PLAYER202699 Lost Ball Turnover  </> PLAYER1629001 4' Running Dunk ,PLAYER202699 </> PLAYER1629001,action153 </> action72
23.0,Made Shot,PT09M50.00S,Gilgeous-Alexander 2' Driving Layup (2 PTS),1.0,v,1.0,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,8.0,4,4,2.0,Made,Driving Layup Shot,1610612746.0,LAC,1.0,20.0,-2.0,https://videos.nba.com/nba/pbp/media/2018/12/10/0021800399/23/a4654853-8411-4ad2-9bcf-779561d56d6b_1280x720.mp4,16547,train-16547,PLAYER1628983 2' Driving Layup ,PLAYER1628983,action53
