actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Cousins vs. Ayton: Tip to Green,0.0,h,1.0,202326.0,Cousins,D. Cousins,0.0,,,0.0,,,1610612744.0,GSW,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/4/f620ca22-9590-d83c-1b68-43ebdca89831_1280x720.mp4,38412,val-4823,Jump Ball PLAYER202326 vs. PLAYER1629028: Tip to PLAYER203110,PLAYER202326 PLAYER1629028 PLAYER203110,action41
7.0 </> 8.0,Missed Shot </> Defensive Rebound,PT11M40.00S </> PT11M39.00S,MISS Durant 12' Fadeaway Jumper </> Oubre Jr. REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,201142.0 </> 1626162.0,Durant </> Oubre Jr.,K. Durant </> K. Oubre Jr.,0.0 </> 0.0, </> , </> ,12.0 </> 0.0,Missed </> ,Fadeaway Jump Shot </> Unknown,1610612744.0 </> 1610612756.0,GSW </> PHX,1.0 </> 1.0,32.0 </> 0.0,115.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/7/3834c1f7-2596-7092-47b0-ecefc3e3b1b7_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/8/bd7c3124-21fb-9fd7-ec66-62a4a55b5895_1280x720.mp4,38413 </> 38414,val-4824 </> val-4825,MISS PLAYER201142 12' Fadeaway Jumper </> PLAYER1626162 DEFENSIVE REBOUND ,PLAYER201142 </> PLAYER1626162,action103 </> action135
9.0 </> 10.0,Missed Shot </> Defensive Rebound,PT11M23.00S </> PT11M21.00S,MISS Oubre Jr. 26' 3PT Jump Shot </> Green REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1626162.0 </> 203110.0,Oubre Jr. </> Green,K. Oubre Jr. </> D. Green,0.0 </> 0.0, </> , </> ,26.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612756.0 </> 1610612744.0,PHX </> GSW,1.0 </> 1.0,161.0 </> 0.0,205.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/9/a7af4ed3-9729-8efc-df18-6add31004eee_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/10/d2385e1e-e613-7944-7bc6-9ec40ac1c337_1280x720.mp4,38415 </> 38416,val-4826 </> val-4827,MISS PLAYER1626162 26' 3PT Jump Shot </> PLAYER203110 DEFENSIVE REBOUND ,PLAYER1626162 </> PLAYER203110,action109 </> action135
11.0 </> 12.0,Missed Shot </> Defensive Rebound,PT11M15.00S </> PT11M14.00S,MISS Green 2' Layup </> Ayton REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,203110.0 </> 1629028.0,Green </> Ayton,D. Green </> D. Ayton,0.0 </> 0.0, </> , </> ,2.0 </> 0.0,Missed </> ,Layup Shot </> Unknown,1610612744.0 </> 1610612756.0,GSW </> PHX,1.0 </> 1.0,-5.0 </> 0.0,23.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/11/e3b51f3b-3197-faa5-5efd-980d48f7b9c6_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/12/c7aaa49c-ca03-66ea-cc28-48192d7e7d37_1280x720.mp4,38417 </> 38418,val-4828 </> val-4829,MISS PLAYER203110 2' Layup </> PLAYER1629028 DEFENSIVE REBOUND ,PLAYER203110 </> PLAYER1629028,action110 </> action135
13.0,Turnover,PT11M04.00S,Booker Lost Ball Turnover (P1.T1),0.0,v,1.0,1626164.0,Booker,D. Booker,0.0,,,0.0,,Lost Ball,1610612756.0,PHX,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/13/0195b0e8-082a-f02c-991c-b0d01235a20c_1280x720.mp4,38419,val-4830,PLAYER1626164 Lost Ball Turnover ,PLAYER1626164,action153
15.0,Foul,PT11M01.00S,Bender S.FOUL (P1.T1) (A.Smith),0.0,v,1.0,1627733.0,Bender,D. Bender,0.0,,,0.0,,Shooting,1610612756.0,PHX,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/15/b6b3ba25-13e3-c70d-0dff-5f363835004b_1280x720.mp4,38420,val-4831,PLAYER1627733 S.FOUL ,PLAYER1627733,action18
19.0 </> 20.0,Missed Shot </> Defensive Rebound,PT10M45.00S </> PT10M43.00S,MISS Johnson 8' Layup </> Curry REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,204020.0 </> 201939.0,Johnson </> Curry,T. Johnson </> S. Curry,0.0 </> 0.0, </> , </> ,8.0 </> 0.0,Missed </> ,Layup Shot </> Unknown,1610612756.0 </> 1610612744.0,PHX </> GSW,1.0 </> 1.0,35.0 </> 0.0,71.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/19/3ad7df9c-0c4f-3e65-3044-5088ea5f3d26_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/20/fdb3c7e2-1c8a-f7b0-228e-681dbb74f90b_1280x720.mp4,38421 </> 38422,val-4832 </> val-4833,MISS PLAYER204020 8' Layup </> PLAYER201939 DEFENSIVE REBOUND ,PLAYER204020 </> PLAYER201939,action110 </> action135
21.0 </> 22.0,Missed Shot </> Defensive Rebound,PT10M32.00S </> PT10M30.00S,MISS Cousins 28' 3PT Jump Shot </> Booker REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,202326.0 </> 1626164.0,Cousins </> Booker,D. Cousins </> D. Booker,0.0 </> 0.0, </> , </> ,28.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612744.0 </> 1610612756.0,GSW </> PHX,1.0 </> 1.0,-9.0 </> 0.0,280.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/21/857c81c9-7e25-b10e-04fb-2a1c3c05cff6_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/22/6e2ddb84-e332-e6ed-161f-28a9327acda4_1280x720.mp4,38423 </> 38424,val-4834 </> val-4835,MISS PLAYER202326 28' 3PT Jump Shot </> PLAYER1626164 DEFENSIVE REBOUND ,PLAYER202326 </> PLAYER1626164,action109 </> action135
23.0,Foul,PT10M25.00S,Durant P.FOUL (P1.T1) (A.Smith),0.0,h,1.0,201142.0,Durant,K. Durant,0.0,,,0.0,,Personal,1610612744.0,GSW,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/23/f7ed1f1b-2a30-4a56-1e85-8ceba49360ee_1280x720.mp4,38425,val-4836,PLAYER201142 P.FOUL ,PLAYER201142,action16
25.0 </> 26.0,Missed Shot </> Defensive Rebound,PT10M16.00S </> PT10M15.00S,MISS Ayton 19' Jump Shot </> Thompson REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1629028.0 </> 202691.0,Ayton </> Thompson,D. Ayton </> K. Thompson,0.0 </> 0.0, </> , </> ,19.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612756.0 </> 1610612744.0,PHX </> GSW,1.0 </> 1.0,-90.0 </> 0.0,168.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/25/151c8ab3-d38f-24b1-bb81-6aed08c397d6_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/10/0021801000/26/dcf056c4-f680-1512-fe18-d672d746dc52_1280x720.mp4,38426 </> 38427,val-4837 </> val-4838,MISS PLAYER1629028 19' Jump Shot </> PLAYER202691 DEFENSIVE REBOUND ,PLAYER1629028 </> PLAYER202691,action109 </> action135
