actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
4.0,Jump Ball,PT12M00.00S,Jump Ball Gobert vs. McGee: Tip to Ingram,0.0,h,1.0,203497.0,Gobert,R. Gobert,0.0,,,0.0,,,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/4/4d64ce6b-bb9e-1748-7f6d-0165cfbd7f3e_1280x720.mp4,13607,train-13607,Jump PLAYER1628366 PLAYER203497 vs. PLAYER201580: Tip to PLAYER1627742,PLAYER1628366 PLAYER203497 PLAYER201580 PLAYER1627742,action41
8.0 </> 9.0,Missed Shot </> Defensive Rebound,PT11M41.00S </> PT11M37.00S,MISS Kuzma 3PT Jump Shot </> Ingles REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1628398.0 </> 204060.0,Kuzma </> Ingles,K. Kuzma </> J. Ingles,0.0 </> 0.0, </> , </> ,0.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612747.0 </> 1610612762.0,LAL </> UTA,1.0 </> 1.0,232.0 </> 0.0,1.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/8/7a07df60-d0d9-2648-10a8-69be991a1683_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/9/6fa113e0-00be-585e-dfa6-8a0a20f1d954_1280x720.mp4,13608 </> 13609,train-13608 </> train-13609,MISS PLAYER1628398 3PT Jump Shot </> PLAYER204060 DEFENSIVE REBOUND ,PLAYER1628398 </> PLAYER204060,action109 </> action135
10.0,Made Shot,PT11M19.00S,O'Neale 25' 3PT Jump Shot (3 PTS) (Mitchell 1 AST),1.0,h,1.0,1626220.0,O'Neale,R. O'Neale,3.0,0,3,25.0,Made,Jump Shot,1610612762.0,UTA,1.0,-190.0,162.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/10/0a10fd2c-e1f9-4a11-e95e-c3068cf4c1b7_1280x720.mp4,13610,train-13610,PLAYER1626220 25' 3PT Jump Shot (PLAYER1628378 AST),PLAYER1626220 PLAYER1628378,action63
12.0,Made Shot,PT11M10.00S,Hart 11' Driving Floating Jump Shot (2 PTS),1.0,v,1.0,1628404.0,Hart,J. Hart,5.0,2,3,11.0,Made,Driving Floating Jump Shot,1610612747.0,LAL,1.0,29.0,104.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/12/2817ab80-d827-619b-9022-f1358e6acf03_1280x720.mp4,13611,train-13611,PLAYER1628404 11' Driving Floating Jump Shot ,PLAYER1628404,action51
13.0 </> 14.0,Missed Shot </> Defensive Rebound,PT10M56.00S </> PT10M53.00S,MISS Mitchell 10' Jump Bank Shot </> Ingram REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1628378.0 </> 1627742.0,Mitchell </> Ingram,D. Mitchell </> B. Ingram,0.0 </> 0.0, </> , </> ,10.0 </> 0.0,Missed </> ,Jump Bank Shot </> Unknown,1610612762.0 </> 1610612747.0,UTA </> LAL,1.0 </> 1.0,67.0 </> 0.0,68.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/13/47577396-47c8-a332-348b-7c38723edd3d_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/14/e1b03d58-15ed-5ce0-fc9e-ca11853e23c6_1280x720.mp4,13612 </> 13613,train-13612 </> train-13613,MISS PLAYER1628378 10' Jump Bank Shot </> PLAYER1627742 DEFENSIVE REBOUND ,PLAYER1628378 </> PLAYER1627742,action108 </> action135
15.0,Foul,PT10M52.00S,Ingles S.FOUL (P1.T1) (K.Cutler),0.0,h,1.0,204060.0,Ingles,J. Ingles,0.0,,,0.0,,Shooting,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/15/86c9f812-d123-d8ae-10c9-b1f9de452490_1280x720.mp4,13614,train-13614,PLAYER204060 S.FOUL ,PLAYER204060,action18
21.0 </> 23.0,Missed Shot </> Defensive Rebound,PT10M43.00S </> PT10M39.00S,MISS McGee 5' Jump Shot </> O'Neale REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,201580.0 </> 1626220.0,McGee </> O'Neale,J. McGee </> R. O'Neale,0.0 </> 0.0, </> , </> ,5.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612747.0 </> 1610612762.0,LAL </> UTA,1.0 </> 1.0,34.0 </> 0.0,38.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/21/b79b03f0-18e2-5e50-e533-135daaecc52a_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/23/7f41c569-f3b7-210a-cff5-d8eafa74ef59_1280x720.mp4,13615 </> 13616,train-13615 </> train-13616,MISS PLAYER201580 5' Jump Shot </> PLAYER1626220 DEFENSIVE REBOUND ,PLAYER201580 </> PLAYER1626220,action109 </> action135
24.0,Turnover,PT10M33.00S,O'Neale Out of Bounds - Bad Pass Turnover Turnover (P1.T1),0.0,h,1.0,1626220.0,O'Neale,R. O'Neale,0.0,,,0.0,,Out of Bounds - Bad Pass Turnover,1610612762.0,UTA,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/24/52d9fe94-0142-8bd0-9a97-931b66fe7366_1280x720.mp4,13617,train-13617,PLAYER1626220 Out of Bounds - Bad Pass Turnover Turnover ,PLAYER1626220,action157
25.0 </> 26.0,Missed Shot </> Offensive Rebound,PT10M27.00S </> PT10M26.00S,MISS Kuzma 12' Floating Jump Shot </> McGee REBOUND (Off:1 Def:0),1.0 </> 0.0,v </> v,1.0 </> 1.0,1628398.0 </> 201580.0,Kuzma </> McGee,K. Kuzma </> J. McGee,0.0 </> 0.0, </> , </> ,12.0 </> 0.0,Missed </> ,Floating Jump shot </> Unknown,1610612747.0 </> 1610612747.0,LAL </> LAL,1.0 </> 1.0,49.0 </> 0.0,110.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/25/5e013969-dff9-f6b1-042a-6044963b1416_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/26/0543612d-519e-7f87-bc9b-c0c21c99a708_1280x720.mp4,13618 </> 13619,train-13618 </> train-13619,MISS PLAYER1628398 12' Floating Jump Shot </> PLAYER201580 OFFENSIVE REBOUND ,PLAYER1628398 </> PLAYER201580,action105 </> action135
27.0,Turnover,PT10M26.00S,McGee Traveling Turnover (P1.T1),0.0,v,1.0,201580.0,McGee,J. McGee,0.0,,,0.0,,Traveling,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/27/d63a1eee-643c-6420-e385-8c61ba761ef2_1280x720.mp4,13620,train-13620,PLAYER201580 Traveling Turnover ,PLAYER201580,action163
28.0,Made Shot,PT10M12.00S,O'Neale 25' 3PT Jump Shot (6 PTS) (Ingles 1 AST),1.0,h,1.0,1626220.0,O'Neale,R. O'Neale,9.0,3,6,25.0,Made,Jump Shot,1610612762.0,UTA,1.0,-165.0,194.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/28/102322b1-1f59-ddde-3bc4-3ddd1a60a80a_1280x720.mp4,13621,train-13621,PLAYER1626220 25' 3PT Jump Shot (PLAYER204060 AST),PLAYER1626220 PLAYER204060,action63
30.0 </> 31.0,Missed Shot </> Defensive Rebound,PT09M56.00S </> PT09M54.00S,MISS McGee 5' Driving Layup </> Ingles REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,201580.0 </> 204060.0,McGee </> Ingles,J. McGee </> J. Ingles,0.0 </> 0.0, </> , </> ,5.0 </> 0.0,Missed </> ,Driving Layup Shot </> Unknown,1610612747.0 </> 1610612762.0,LAL </> UTA,1.0 </> 1.0,49.0 </> 0.0,16.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/30/31197494-75ba-7f5a-77b0-d063bd42d3fb_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/31/beb4bff8-5e2b-2524-3fba-d92b1e4ef096_1280x720.mp4,13622 </> 13623,train-13622 </> train-13623,MISS PLAYER201580 5' Driving Layup </> PLAYER204060 DEFENSIVE REBOUND ,PLAYER201580 </> PLAYER204060,action99 </> action135
32.0,Missed Shot,PT09M48.00S,MISS Ingles 1' Layup,1.0,h,1.0,204060.0,Ingles,J. Ingles,0.0,,,1.0,Missed,Layup Shot,1610612762.0,UTA,1.0,11.0,1.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/32/9095634a-eb0e-161b-0735-3b908a58ca3b_1280x720.mp4,13624,train-13624,MISS PLAYER204060 1' Layup,PLAYER204060,action110
33.0 </> 34.0 </> 35.0,Offensive Rebound </> Missed Shot </> Offensive Rebound,PT09M45.00S </> PT09M45.00S </> PT09M45.00S,Gobert REBOUND (Off:1 Def:0) </> MISS Gobert 1' Tip Layup Shot </> Gobert REBOUND (Off:2 Def:0),0.0 </> 1.0 </> 0.0,h </> h </> h,1.0 </> 1.0 </> 1.0,203497.0 </> 203497.0 </> 203497.0,Gobert </> Gobert </> Gobert,R. Gobert </> R. Gobert </> R. Gobert,0.0 </> 0.0 </> 0.0, </>  </> , </>  </> ,0.0 </> 1.0 </> 0.0, </> Missed </> ,Unknown </> Tip Layup Shot </> Unknown,1610612762.0 </> 1610612762.0 </> 1610612762.0,UTA </> UTA </> UTA,1.0 </> 1.0 </> 1.0,0.0 </> 0.0 </> 0.0,0.0 </> -6.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/33/d671bdaa-6e7e-6bb3-a27e-b190e1cb27c7_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/34/e719c615-de36-bff4-5d7a-1dbd859fc9c9_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/01/11/0021800627/35/1fb106b3-5cc0-065d-3aff-8361446252f8_1280x720.mp4,13625 </> 13626 </> 13627,train-13625 </> train-13626 </> train-13627,PLAYER203497 OFFENSIVE REBOUND  </> MISS PLAYER203497 1' Tip Layup Shot </> PLAYER203497 OFFENSIVE REBOUND ,PLAYER203497 </> PLAYER203497 </> PLAYER203497,action135 </> action128 </> action135
